Entidad,ID CTT,SNPA01,SNPA02,SNPA03,SNPA04,SNPA05,SNPA06,SNPA07,SNPA08,SNPA09,SNPA10,SNPA11,SNPA12,MI01,MI02,MI03,MI04,MI05,MI06,MI07,MI08,MI09,MI10,FEM01,FEM02,FEM03,FEM04,FEM05,FEM06,FEM07,FEM08
AGUASCALIENTES,77,0.635049454,0.645612702,0.641823124,0.601016572,0.582495033,0.589725911,0.652319016,0.62718469,0.489978987,0.619123721,0.672433188,0.48617092,0.822166872,0.687657789,0.669596953,0.631345125,0.739879423,0.610421837,0.635709786,0.590509073,0.818985058,0.656626547,0.662367752,0.672775886,0.681475602,0.553907211,0.67616378,0.64753393,0.691512684,0.696895659
AGUASCALIENTES,78,0.66039611,0.700396396,0.673161511,0.597822529,0.650424524,0.63101855,0.692995286,0.645262823,0.559691269,0.567167472,0.677991923,0.530186889,0.769332286,0.698327787,0.705740192,0.676436059,0.687853195,0.655930299,0.738425216,0.650101095,0.78419105,0.735211814,0.749559304,0.710653993,0.748245994,0.696742865,0.738725948,0.614022814,0.65957574,0.563956027
AGUASCALIENTES,79,0.569311611,0.609789746,0.601314251,0.498661529,0.51984886,0.535636215,0.583556317,0.499893954,0.370809192,0.566169583,0.572940795,0.459711728,0.684905736,0.584852047,0.57913963,0.565608678,0.657376506,0.577917589,0.643263534,0.60712589,0.690177493,0.672435752,0.540858347,0.529938817,0.537776184,0.448426916,0.533539911,0.516997963,0.354511722,0.458848502
AGUASCALIENTES,80,0.693560275,0.747522051,0.739304795,0.619221769,0.647924788,0.685382826,0.740940871,0.747345534,0.788063843,0.733495134,0.7547669,0.664518645,0.939714054,0.752288594,0.847227948,0.627108283,0.878879337,0.33335934,0.835150122,0.772874782,0.881037039,0.836703847,0.854929823,0.850130588,0.852303121,0.781011471,0.831410977,0.818882134,0.797768098,0.723388703
AGUASCALIENTES,81,0.378759087,0.480416684,0.477463743,0.348163506,0.382544181,0.371500626,0.498496198,0.473053318,0.147243692,0.481085325,0.429318917,0.492020392,0.678828748,0.469225296,0.419371259,0.455048111,0.385915301,0.488796015,0.578558015,0.588190905,0.725721796,0.572378608,0.487771063,0.511299958,0.511191873,0.418276598,0.508448288,0.50032124,0.292610712,0.392288377
AGUASCALIENTES,82,0.50804364,0.547282407,0.533235522,0.492496,0.410627796,0.408945656,0.535027531,0.487548151,0.283440294,0.507359439,0.542592763,0.469407247,0.770445929,0.652765399,0.80520671,0.716403977,0.800205163,0.688553771,0.802811601,0.791485806,0.600301614,0.806645675,0.531270043,0.498771268,0.527791948,0.442204784,0.521762941,0.51249474,0.33932474,0.452831425
AGUASCALIENTES,83,0.369559103,0.486276998,0.480656947,0.306519749,0.412926538,0.424432131,0.504615157,0.474219199,0.316442195,0.480811733,0.480314711,0.461181567,0.233757398,0.484621766,0.466779642,0.492878848,0.456058703,0.500802811,0.476890845,0.483793293,0.394481943,0.482505623,0.551371313,0.486618934,0.541414612,0.480720066,0.528107757,0.514579712,0.361773451,0.387601832
AGUASCALIENTES,84,0.604591765,0.656204814,0.625278067,0.546375646,0.565036298,0.576497156,0.642757241,0.621190625,0.604249239,0.562011851,0.575921381,0.533602879,0.70169079,0.644723145,0.520147716,0.573096234,0.609541015,0.578250221,0.625275245,0.598339851,0.736211646,0.637280376,0.594459074,0.590997924,0.597964903,0.52163256,0.583966872,0.526757629,0.449209523,0.446731421
AGUASCALIENTES,85,0.534455298,0.635659997,0.624504642,0.575882899,0.670869811,0.699116074,0.607721289,0.454005825,0.490632814,0.625324255,0.387421153,0.523889239,0.962796602,0.905793262,0.87330415,0.881989717,0.917160887,0.238184243,0.938674765,0.908326023,0.921556694,0.945445431,0.913354504,0.820151667,0.907737901,0.886307812,0.903321163,0.61716224,0.895039574,0.720807581
AGUASCALIENTES,86,0.735546129,0.779825607,0.759917615,0.718748191,0.715603842,0.721919052,0.665688611,0.732775372,0.626072178,0.705911834,0.607310801,0.394620055,0.849562784,0.733426196,0.541425136,0.622714708,0.711742906,0.611057348,0.682655121,0.652294187,0.847331653,0.731715413,0.858906777,0.855048329,0.856873892,0.782745208,0.855545902,0.822290378,0.799308225,0.619933227
AGUASCALIENTES,87,0.556730113,0.593433746,0.556928761,0.540078348,0.451508352,0.470234976,0.576635756,0.573326511,0.327592834,0.492738892,0.53450534,0.464217648,0.704338288,0.59805986,0.620970412,0.558664632,0.646977631,0.593506941,0.683909467,0.670525996,0.722922332,0.698198473,0.651262126,0.572291298,0.653050912,0.533181226,0.610662816,0.568272809,0.538336013,0.492734995
AGUASCALIENTES,88,0.43841243,0.50853712,0.507503329,0.285015357,0.388137207,0.370377519,0.498502658,0.487900788,0.364609312,0.508475203,0.401426379,0.479451415,0.509449946,0.450800891,0.456604698,0.474573014,0.441491521,0.504644246,0.558844592,0.574520398,0.535633743,0.563584463,0.51936965,0.527780621,0.530185168,0.41185921,0.527670113,0.498337307,0.322264311,0.395773688
AGUASCALIENTES,89,0.572924724,0.617903067,0.606982602,0.481828969,0.580167283,0.581757241,0.589976861,0.596435033,0.486658068,0.549049304,0.606039479,0.543737474,0.732639156,0.554858468,0.642122828,0.508324271,0.653339202,0.542994118,0.672254603,0.663092368,0.672786959,0.673104825,0.652906565,0.623577765,0.648178122,0.604997486,0.646207115,0.571454437,0.552596196,0.525440401
AGUASCALIENTES,90,0.712287212,0.761995113,0.750166863,0.69116607,0.736780503,0.733526559,0.749595966,0.672969474,0.601966988,0.671386566,0.736449038,0.617237953,0.824046737,0.673267328,0.445672559,0.490164264,0.695874212,0.505882216,0.622683968,0.525349488,0.826668885,0.689052402,0.784171559,0.772133368,0.786210488,0.740463443,0.781087584,0.726065731,0.688339861,0.639141714
AGUASCALIENTES,91,0.508265309,0.583600218,0.549815358,0.416547826,0.46691843,0.482201775,0.59684044,0.556881744,0.525376282,0.493040155,0.605932979,0.460271704,0.750217854,0.622763946,0.572261351,0.52865523,0.567209171,0.563229355,0.641612067,0.634884358,0.777662485,0.62941024,0.511454794,0.506730629,0.509072269,0.42871879,0.505360351,0.499908141,0.294364143,0.397012168
AGUASCALIENTES,92,0.582642777,0.638527743,0.620249185,0.517574335,0.453956921,0.475070966,0.622988097,0.557092663,0.500081453,0.592006728,0.625350644,0.504460387,0.558364027,0.625429408,0.585129415,0.606566364,0.614608169,0.592160948,0.63539542,0.605810924,0.60157854,0.629935169,0.506439349,0.53382508,0.535585886,0.453905978,0.525275088,0.525829258,0.409844481,0.459107098
AGUASCALIENTES,93,0.65153586,0.7182536,0.711435171,0.631739633,0.612847241,0.623465112,0.7173692,0.593729172,0.592005033,0.668661773,0.72140853,0.642038216,0.875704384,0.770092652,0.700343203,0.723848657,0.751753665,0.614403478,0.799955234,0.387666932,0.879379788,0.785532533,0.946213328,0.920214682,0.944446101,0.921175727,0.933947074,0.783766708,0.92722957,0.7494719
AGUASCALIENTES,94,0.600083238,0.664429991,0.652670279,0.609366244,0.555303577,0.561304543,0.663278541,0.649325775,0.649172589,0.611506325,0.614599188,0.581497491,0.656092216,0.530704542,0.598175234,0.560015465,0.60953001,0.564269232,0.610807684,0.620327331,0.527877741,0.60035565,0.577939209,0.579985495,0.591594911,0.450190878,0.584470944,0.532894016,0.422768094,0.407589583
AGUASCALIENTES,95,0.624037012,0.679011128,0.654486451,0.566882057,0.636620183,0.622510371,0.682951206,0.549452094,0.649778318,0.520889388,0.638392412,0.616943608,0.70966532,0.560108367,0.558743039,0.539608563,0.501845908,0.57562887,0.664246082,0.645051407,0.714912538,0.666819481,0.615279626,0.593216385,0.61274025,0.520854597,0.592946822,0.513992957,0.455065392,0.388951231
AGUASCALIENTES,96,0.739454174,0.777671442,0.772715052,0.647435331,0.627838816,0.653835627,0.745381546,0.731025367,0.708529417,0.754283805,0.761197199,0.47076129,0.882205452,0.795327362,0.823013604,0.798229542,0.826077488,0.607399466,0.82814641,0.778617742,0.868041955,0.813912674,0.737664026,0.722605362,0.740569508,0.663972283,0.734475632,0.677348841,0.616902132,0.56724826
AGUASCALIENTES,97,0.67771584,0.703725835,0.705938202,0.66161524,0.726763098,0.732339338,0.700497429,0.711802089,0.690084489,0.630056249,0.704667121,0.551307098,0.674219171,0.662140482,0.656881531,0.667565677,0.645529278,0.557931956,0.700870581,0.682976024,0.702250596,0.693432812,0.630501031,0.613177848,0.636603057,0.579280914,0.622337976,0.584716331,0.528526935,0.504506358
AGUASCALIENTES,98,0.750626211,0.788965852,0.777563794,0.703081739,0.725535889,0.727271054,0.76797845,0.762650447,0.670992838,0.731685471,0.776535984,0.480582391,0.694348958,0.642953584,0.696657957,0.701667243,0.658335911,0.661560967,0.73610771,0.716217821,0.692951576,0.727257506,0.758159413,0.739377969,0.753829224,0.71560875,0.751767323,0.548909899,0.674585123,0.480589929
AGUASCALIENTES,99,0.431114069,0.54174933,0.53087487,0.393678905,0.478273854,0.487845155,0.540056578,0.441504297,0.187062938,0.504200832,0.492827717,0.507816475,0.784790164,0.633477468,0.64138535,0.64062905,0.654982491,0.531644275,0.712450334,0.674433786,0.68859648,0.725124091,0.624314017,0.574691319,0.614143545,0.534721873,0.592333413,0.558619722,0.484753415,0.480873754
AGUASCALIENTES,100,0.622325553,0.691831052,0.680788643,0.596892837,0.620489719,0.630505443,0.683312495,0.663243987,0.578135006,0.664814882,0.664285439,0.527490604,0.831180985,0.773001235,0.806581087,0.686937106,0.843070752,0.674213084,0.766202931,0.738089739,0.823388919,0.817656494,0.632073394,0.625081011,0.633437076,0.55298371,0.612919808,0.593677029,0.480107219,0.507099652
AGUASCALIENTES,101,0.439489812,0.53274055,0.512251896,0.451291273,0.426451724,0.45306272,0.534773951,0.475227474,0.302785687,0.497742601,0.50087177,0.487315003,0.923021975,0.878605437,0.710785546,0.718006923,0.869777155,0.682207291,0.802898642,0.72063684,0.91451604,0.853646776,0.631455279,0.596355752,0.63206226,0.519059251,0.631873613,0.430636353,0.478562325,0.459515985
AGUASCALIENTES,102,0.43421031,0.531123255,0.516664974,0.466346936,0.466842049,0.48249415,0.536354832,0.50496013,0.269071359,0.487079232,0.52734777,0.491265343,0.864528463,0.673657975,0.643736421,0.660173468,0.778295356,0.573589469,0.75850712,0.700233682,0.74304011,0.78908153,0.683970193,0.549207442,0.663830571,0.637522466,0.599013664,0.552678432,0.60903533,0.512086344
BAJA CALIFORNIA,103,0.521066902,0.578556847,0.567212752,0.515786771,0.541269395,0.552944837,0.581833485,0.521459784,0.361654913,0.502796509,0.532544565,0.463312985,0.594459458,0.590343934,0.579781671,0.565161036,0.619852026,0.513130103,0.600371358,0.593567194,0.607460444,0.606145763,0.571547673,0.55573879,0.578230369,0.487657312,0.570379218,0.52670787,0.424642129,0.428862431
BAJA CALIFORNIA,104,0.416585182,0.491661197,0.481822133,0.373862942,0.386570029,0.400065274,0.50753217,0.481159365,0.231991623,0.490757423,0.432465571,0.47044847,0.368934932,0.525955708,0.505106387,0.534062126,0.505827406,0.531627065,0.529209975,0.531620707,0.47602094,0.527800741,0.530765739,0.513721306,0.550600575,0.446086532,0.546186725,0.504243902,0.374833817,0.452110765
BAJA CALIFORNIA,105,0.588071988,0.601057939,0.574140911,0.581423781,0.514998362,0.518991246,0.606732987,0.583675157,0.344947706,0.536949037,0.602124052,0.448219174,0.622953759,0.621658705,0.537612882,0.590266294,0.560007918,0.580734339,0.594423497,0.561708413,0.679493954,0.57434305,0.551156111,0.542131117,0.567474799,0.470869838,0.558483133,0.500781704,0.434404115,0.43409276
BAJA CALIFORNIA,106,0.455404177,0.514943108,0.498952879,0.404942143,0.410826053,0.424314602,0.50927664,0.448343009,0.242312236,0.516183162,0.471523241,0.475057452,0.4308927,0.503943691,0.429572599,0.488638673,0.461066895,0.501558063,0.462866502,0.460252137,0.541092071,0.476340673,0.512508316,0.503147804,0.506538436,0.408131783,0.502802122,0.496686167,0.347778255,0.454305629
BAJA CALIFORNIA,107,0.56914722,0.625031277,0.603235397,0.524903485,0.555314522,0.559575224,0.621677865,0.613884939,0.536098617,0.603398816,0.612202862,0.532224567,0.589173998,0.577725701,0.569295113,0.592250471,0.538500798,0.586224538,0.631454801,0.619161178,0.636727828,0.630664071,0.621167961,0.586643187,0.624276839,0.564611546,0.620176617,0.564782231,0.5144443,0.534674044
BAJA CALIFORNIA,108,0.479125089,0.542281187,0.528587678,0.443827052,0.463993066,0.482706324,0.551207778,0.511758248,0.366187668,0.496984803,0.54056059,0.489937781,0.66466105,0.569141332,0.592888884,0.584965604,0.600316549,0.538236767,0.626786909,0.555497494,0.648064138,0.620218319,0.563553396,0.54168344,0.565401448,0.468661549,0.560703121,0.498434211,0.387953703,0.419730338
BAJA CALIFORNIA,109,0.476697509,0.533391011,0.523439308,0.399965554,0.472164369,0.478085912,0.529669396,0.526810063,0.408010121,0.512706903,0.51375208,0.49380541,0.635208535,0.644451557,0.564731818,0.580308713,0.641826004,0.566955759,0.588122182,0.515817398,0.667104945,0.629394821,0.56544182,0.549122106,0.56940481,0.478384596,0.55612065,0.511866885,0.426680437,0.457401885
BAJA CALIFORNIA,110,0.572320881,0.606557243,0.583676797,0.532228845,0.458189527,0.489662671,0.574753448,0.579215407,0.30038764,0.579196514,0.535818282,0.458984335,0.786363833,0.664208549,0.610075344,0.600285452,0.699078584,0.570898467,0.629562252,0.580487889,0.752028269,0.627998066,0.569045813,0.509237738,0.577912019,0.507534077,0.548416687,0.524002295,0.436616959,0.449948428
BAJA CALIFORNIA,111,0.555543594,0.606379507,0.559882072,0.518610998,0.523589009,0.531065785,0.567066,0.586485697,0.549112441,0.556721386,0.577762738,0.477716827,0.656079727,0.551631475,0.591537771,0.559873269,0.606838518,0.570618219,0.611003596,0.605720108,0.62702476,0.619703541,0.57600192,0.546619843,0.58055867,0.492370885,0.573425282,0.504375198,0.421664089,0.434399536
BAJA CALIFORNIA,112,0.600985564,0.603763734,0.542589578,0.444832741,0.625023842,0.634635271,0.621043789,0.575191517,0.636972206,0.512179095,0.657485773,0.547630352,0.836390927,0.752580498,0.662521548,0.70845669,0.765554253,0.638974997,0.738188793,0.528138532,0.828061678,0.739225551,0.653837394,0.641549275,0.657450069,0.485002915,0.655169162,0.539226316,0.558739977,0.569861874
BAJA CALIFORNIA,113,0.569217363,0.621139356,0.611337052,0.518448215,0.466988381,0.506899743,0.603975905,0.58555478,0.404791392,0.58391651,0.572016529,0.479704804,0.665732166,0.589751452,0.640833337,0.584216514,0.65182828,0.590719569,0.633732241,0.599533825,0.61780162,0.63690557,0.589251006,0.559809766,0.598341652,0.530309221,0.593811696,0.529316387,0.458127119,0.47685258
BAJA CALIFORNIA,114,0.473059766,0.561641008,0.552295321,0.464276186,0.487397594,0.511559536,0.564636152,0.532713267,0.338834868,0.550945306,0.512526872,0.502580834,0.657925609,0.61415623,0.600683029,0.564279289,0.657246643,0.560707052,0.656159867,0.626433168,0.669178357,0.677635128,0.543469089,0.535002094,0.55804998,0.485868886,0.547756933,0.530735971,0.377679869,0.431327155
BAJA CALIFORNIA,115,0.478938847,0.569353381,0.560334558,0.454337047,0.477261227,0.492091057,0.571561871,0.54767293,0.369686904,0.548155315,0.553673323,0.526310769,0.743618553,0.663736256,0.618401605,0.56516679,0.674451043,0.548274671,0.68111097,0.649944734,0.716624658,0.696697234,0.588528216,0.58025772,0.582620937,0.465548323,0.571818906,0.54957864,0.429053788,0.497314389
BAJA CALIFORNIA,116,0.624867081,0.61733352,0.597687529,0.546242396,0.55026573,0.544590536,0.575043014,0.613223325,0.470126262,0.597205142,0.582320322,0.568477076,0.482686952,0.541665979,0.533542859,0.549837223,0.552491334,0.550238888,0.577535033,0.5761505,0.528054584,0.58390954,0.550912062,0.546433779,0.565410703,0.474140178,0.564739888,0.537667285,0.405545104,0.47642318
BAJA CALIFORNIA,117,0.66433834,0.711962375,0.682490925,0.679868656,0.610056881,0.586843664,0.682776627,0.648429722,0.662359456,0.612509713,0.708806364,0.55989095,0.713588904,0.671672485,0.655324084,0.636705014,0.677900248,0.6027742,0.696031884,0.679032872,0.724883776,0.683096289,0.591075505,0.564178266,0.603618155,0.535946667,0.593811574,0.505395671,0.47510102,0.417771275
BAJA CALIFORNIA,118,0.741001406,0.775419022,0.766268991,0.697916939,0.727793427,0.719267458,0.751016003,0.759829174,0.685885926,0.724021162,0.763849782,0.627521347,0.802938862,0.721973774,0.782149315,0.721657446,0.809572099,0.666779234,0.811691255,0.787551454,0.725726802,0.812881163,0.71986502,0.700446214,0.722056589,0.662797794,0.705882795,0.65316056,0.614894737,0.554947332
BAJA CALIFORNIA,119,0.554551375,0.606205929,0.59607606,0.526373242,0.611317336,0.619883842,0.612235809,0.601853043,0.340097514,0.499366934,0.611595536,0.443786414,0.632453006,0.678230197,0.694317036,0.711421185,0.665504502,0.523924047,0.70720979,0.63842954,0.689332229,0.670140901,0.543928443,0.577006596,0.58869394,0.566554969,0.572317106,0.5772781,0.489567865,0.450303795
BAJA CALIFORNIA,120,0.664853458,0.656012454,0.640337487,0.590411993,0.650078841,0.646762481,0.666625404,0.652537549,0.619716382,0.501542676,0.667227716,0.514596365,0.725067013,0.695019453,0.636733892,0.674404882,0.650331151,0.635090293,0.709980141,0.669392893,0.7013332,0.709835361,0.69002467,0.621625443,0.680850923,0.640323798,0.66826769,0.526073454,0.618431255,0.502222457
BAJA CALIFORNIA,121,0.479645038,0.547059847,0.539105861,0.42390489,0.480854993,0.501670154,0.551489974,0.519463425,0.391890278,0.491052356,0.505300459,0.447745694,0.651123565,0.638890904,0.511486426,0.55209651,0.633003111,0.551349606,0.566471144,0.536458536,0.69647946,0.612366253,0.516862687,0.521805617,0.527422767,0.419963908,0.525230092,0.506357893,0.352992908,0.468137966
BAJA CALIFORNIA,122,0.437450541,0.520902521,0.515270219,0.405338803,0.462652262,0.471132241,0.528404216,0.49517405,0.306729122,0.506379189,0.509904695,0.457831664,0.497822966,0.525861256,0.487151921,0.512865004,0.509351759,0.519916164,0.540732564,0.539085007,0.563658392,0.548769,0.581872612,0.563238133,0.58337659,0.460385506,0.581448267,0.487966946,0.439039154,0.444877732
BAJA CALIFORNIA,123,0.476669546,0.53461804,0.527045198,0.404619155,0.45524818,0.451619402,0.528868789,0.439987151,0.22915883,0.520989959,0.461066372,0.475997262,0.496044897,0.511146554,0.542234648,0.470522224,0.545401395,0.518491375,0.526879638,0.541075522,0.575932504,0.534132629,0.572886687,0.589814337,0.591290341,0.47781712,0.589671783,0.531028356,0.460378332,0.445820698
BAJA CALIFORNIA,124,0.462883868,0.534597265,0.511061439,0.436899288,0.441913462,0.440781125,0.525791122,0.492546229,0.310813693,0.524402765,0.505842564,0.457999857,0.582809835,0.546167158,0.474952614,0.506574375,0.505326355,0.50663925,0.534348018,0.50977881,0.625766504,0.546084521,0.575250699,0.555237399,0.571985586,0.47451601,0.567731269,0.502003117,0.397837066,0.426263576
BAJA CALIFORNIA,125,0.532369655,0.576433135,0.550219953,0.471937046,0.526725333,0.53339302,0.573764305,0.531382729,0.446141562,0.5505309,0.580325461,0.507174295,0.642929951,0.639556794,0.546814626,0.585043279,0.64516248,0.564360886,0.627347577,0.588044517,0.608204214,0.632561507,0.594902223,0.595971547,0.607126958,0.504072822,0.592988651,0.549163783,0.457746919,0.494989937
