"n_participante","condicion","escala","duraciones","r_correctas","respuestas","r_corr_b","rt"
7,"Bloque","A",750,"s","s",1,0.735119104
7,"Bloque","A",625,"s","l",0,0.401907921
7,"Bloque","A",1125,"l","l",1,0.235656977
7,"Bloque","A",1063,"l","l",1,0.302929878
7,"Bloque","A",750,"s","s",1,0.268028021
7,"Bloque","A",687,"s","s",1,0.251696825
7,"Bloque","A",1000,"l","l",1,0.472938776
7,"Bloque","A",1125,"l","l",1,1.035686016
7,"Bloque","A",812,"s","l",0,1.285945177
7,"Bloque","A",1063,"l","l",1,0.335080147
7,"Bloque","A",875,"l, s","l",0,0.517776012
7,"Bloque","A",625,"s","s",1,0.435323954
7,"Bloque","A",938,"l","s",0,0.385601997
7,"Bloque","A",938,"l","l",1,0.251713991
7,"Bloque","A",1125,"l","l",1,0.28482008
7,"Bloque","A",1063,"l","l",1,0.950831175
7,"Bloque","A",812,"s","l",0,0.368755102
7,"Bloque","A",750,"s","s",1,0.318974018
7,"Bloque","A",1000,"l","l",1,1.151707888
7,"Bloque","A",625,"s","s",1,0.084507942
7,"Bloque","A",687,"s","s",1,0.284344912
7,"Bloque","A",875,"l, s","l",0,0.735066175
7,"Bloque","A",812,"s","l",0,0.402687073
7,"Bloque","A",1125,"l","l",1,0.284823179
7,"Bloque","A",875,"l, s","l",0,0.618304014
7,"Bloque","A",1063,"l","l",1,0.302262068
7,"Bloque","A",938,"l","l",1,0.685927868
7,"Bloque","A",625,"s","s",1,0.185228109
7,"Bloque","A",687,"s","s",1,0.218810797
7,"Bloque","A",750,"s","s",1,0.252263069
7,"Bloque","A",1000,"l","l",1,1.401752949
7,"Bloque","A",1000,"l","l",1,0.035239935
7,"Bloque","A",625,"s","s",1,0.185606003
7,"Bloque","A",687,"s","s",1,0.25178504
7,"Bloque","A",812,"s","s",1,1.08491993
7,"Bloque","A",938,"l","l",1,0.285465002
7,"Bloque","A",875,"l, s","l",0,0.219090939
7,"Bloque","A",1125,"l","l",1,0.317604065
7,"Bloque","A",1063,"l","l",1,0.201089144
7,"Bloque","A",750,"s","l",0,0.569938898
7,"Bloque","A",1125,"l","l",1,1.882874966
7,"Bloque","A",625,"s","s",1,0.635570049
7,"Bloque","A",1063,"l","l",1,0.502140045
7,"Bloque","A",875,"l, s","l",0,1.401996851
7,"Bloque","A",687,"s","s",1,1.485526085
7,"Bloque","A",1000,"l","l",1,0.853116989
7,"Bloque","A",812,"s","s",1,1.217705965
7,"Bloque","A",938,"l","l",1,0.452512026
7,"Bloque","A",750,"s","s",1,1.101857901
7,"Bloque","A",625,"s","s",1,0.468240976
7,"Bloque","A",750,"s","s",1,0.918195009
7,"Bloque","A",1125,"l","l",1,1.451911926
7,"Bloque","A",1000,"l","l",1,0.901850939
7,"Bloque","A",938,"l","l",1,1.069160938
7,"Bloque","A",812,"s","l",0,3.235044956
7,"Bloque","A",1063,"l","l",1,1.200547934
7,"Bloque","A",687,"s","s",1,0.8020401
7,"Bloque","A",875,"l, s","l",0,0.935662031
7,"Bloque","A",812,"s","l",0,1.452485085
7,"Bloque","A",750,"s","s",1,0.568692923
7,"Bloque","A",1000,"l","l",1,0.36875701
7,"Bloque","A",687,"s","s",1,0.552139997
7,"Bloque","A",938,"l","l",1,0.569252968
7,"Bloque","A",625,"s","s",1,0.518893957
7,"Bloque","A",875,"l, s","l",0,0.901623011
7,"Bloque","A",1125,"l","l",1,0.284869194
7,"Bloque","A",1063,"l","l",1,0.218502045
7,"Bloque","A",1063,"l","l",1,0.602303982
7,"Bloque","A",687,"s","s",1,0.318924189
7,"Bloque","A",812,"s","s",1,0.684727907
7,"Bloque","A",750,"s","s",1,0.351610184
7,"Bloque","A",938,"l","l",1,0.301055193
7,"Bloque","A",1000,"l","l",1,0.485174179
7,"Bloque","A",625,"s","s",1,0.38509202
7,"Bloque","A",1125,"l","l",1,1.11838603
7,"Bloque","A",875,"l, s","l",0,1.302891016
7,"Bloque","A",625,"s","s",1,0.467917919
7,"Bloque","A",687,"s","s",1,0.468778133
7,"Bloque","A",750,"s","s",1,0.585454941
7,"Bloque","A",1000,"l","l",1,0.668167114
7,"Bloque","A",1125,"l","l",1,0.851973057
7,"Bloque","A",812,"s","l",0,0.917281866
7,"Bloque","A",1063,"l","l",1,0.568774939
7,"Bloque","A",938,"l","l",1,0.552067995
7,"Bloque","A",875,"l, s","l",0,0.81802392
7,"Bloque","A",750,"s","s",1,1.286021948
7,"Bloque","A",1000,"l","l",1,0.367974997
7,"Bloque","A",625,"s","s",1,0.333212137
7,"Bloque","A",1125,"l","l",1,0.552210093
7,"Bloque","A",812,"s","l",0,1.28420496
7,"Bloque","A",938,"l","l",1,0.501214981
7,"Bloque","A",875,"l, s","l",0,1.168930054
7,"Bloque","A",687,"s","s",1,0.534455061
7,"Bloque","A",1063,"l","l",1,0.718281031
7,"Bloque","A",875,"l, s","l",0,2.267952204
7,"Bloque","A",812,"s","s",1,1.568542004
7,"Bloque","A",625,"s","s",1,0.719326019
7,"Bloque","A",1000,"l","l",1,1.018332005
7,"Bloque","A",1125,"l","l",1,0.668836117
7,"Bloque","A",687,"s","s",1,0.702344894
7,"Bloque","A",1063,"l","l",1,1.568407059
7,"Bloque","A",750,"s","s",1,0.817950964
7,"Bloque","A",938,"l","l",1,1.585110903
7,"Bloque","A",625,"s","s",1,0.8352139
7,"Bloque","A",750,"s","l",0,2.301804066
7,"Bloque","A",875,"l, s","l",0,1.235187054
7,"Bloque","A",812,"s","l",0,3.084928989
7,"Bloque","A",1000,"l","l",1,1.119497061
7,"Bloque","A",687,"s","s",1,0.601065874
7,"Bloque","A",1063,"l","l",1,0.63537693
7,"Bloque","A",938,"l","l",1,0.65259409
7,"Bloque","A",1125,"l","l",1,0.934815884
7,"Bloque","A",1063,"l","l",1,1.668266058
7,"Bloque","A",812,"s","s",1,1.851047993
7,"Bloque","A",1125,"l","l",1,0.734970093
7,"Bloque","A",750,"s","s",1,1.001366138
7,"Bloque","A",625,"s","s",1,1.202312946
7,"Bloque","A",1000,"l","l",1,1.235941172
7,"Bloque","A",875,"l, s","l",0,1.200814962
7,"Bloque","A",938,"l","l",1,1.252907991
7,"Bloque","A",687,"s","s",1,0.835981131
7,"Bloque","A",1000,"l","l",1,0.435158968
7,"Bloque","A",625,"s","s",1,0.868681908
7,"Bloque","A",812,"s","s",1,1.318027973
7,"Bloque","A",875,"l, s","l",0,1.018995047
7,"Bloque","A",1125,"l","l",1,1.169475079
7,"Bloque","A",750,"s","s",1,1.102069139
7,"Bloque","A",1063,"l","l",1,0.835702896
7,"Bloque","A",938,"l","l",1,1.468555927
7,"Bloque","A",687,"s","s",1,1.351863861
7,"Bloque","A",625,"s","s",1,2.985285044
7,"Bloque","A",1063,"l","l",1,0.619191885
7,"Bloque","A",1125,"l","l",1,0.668594122
7,"Bloque","A",1000,"l","l",1,1.085028887
7,"Bloque","A",938,"l","l",1,1.018051863
7,"Bloque","A",812,"s","s",1,1.134711981
7,"Bloque","A",750,"s","s",1,2.069267035
7,"Bloque","A",687,"s","s",1,1.635080099
7,"Bloque","A",875,"l, s","l",0,2.13556385
7,"Bloque","A",625,"s","s",1,0.318989992
7,"Bloque","A",1125,"l","l",1,0.601341963
7,"Bloque","A",687,"s","s",1,0.151933908
7,"Bloque","A",750,"s","s",1,0.752313137
7,"Bloque","A",875,"l, s","l",0,1.235723972
7,"Bloque","A",1063,"l","l",1,0.352633953
7,"Bloque","A",1000,"l","l",1,0.635541916
7,"Bloque","A",812,"s","s",1,2.802520037
7,"Bloque","A",938,"l","l",1,1.552758932
7,"Bloque","A",625,"s","s",1,0.918319941
7,"Bloque","A",1063,"l","l",1,0.585101128
7,"Bloque","A",750,"s","s",1,1.601991892
7,"Bloque","A",812,"s","s",1,0.968466997
7,"Bloque","A",1000,"l","l",1,1.385907173
7,"Bloque","A",1125,"l","l",1,1.501765966
7,"Bloque","A",938,"l","l",1,1.252285004
7,"Bloque","A",875,"l, s","l",0,1.768982887
7,"Bloque","A",687,"s","s",1,0.651903868
7,"Bloque","A",687,"s","s",1,2.986039877
7,"Bloque","A",812,"s","l",0,0.767925024
7,"Bloque","A",875,"l, s","l",0,1.651898146
7,"Bloque","A",1125,"l","l",1,0.634464979
7,"Bloque","A",750,"s","l",0,1.102446079
7,"Bloque","A",1063,"l","l",1,0.768719196
7,"Bloque","A",1000,"l","l",1,0.685164928
7,"Bloque","A",625,"s","s",1,0.769271851
7,"Bloque","A",938,"l","l",1,1.234823942
7,"Bloque","A",1000,"l","l",1,0.768216848
7,"Bloque","A",1125,"l","l",1,0.885378122
7,"Bloque","A",875,"l, s","s",0,2.435562134
7,"Bloque","A",938,"l","l",1,1.21805501
7,"Bloque","A",750,"s","s",1,1.051734209
7,"Bloque","A",687,"s","s",1,0.785552979
7,"Bloque","A",1063,"l","l",1,0.83572793
7,"Bloque","A",625,"s","s",1,0.985558987
7,"Bloque","A",812,"s","l",0,1.201241016
7,"Bloque","A",938,"l","l",1,2.668054819
7,"Bloque","A",1000,"l","l",1,1.052549839
7,"Bloque","A",687,"s","s",1,0.969044924
7,"Bloque","A",1125,"l","l",1,0.451967001
7,"Bloque","A",1063,"l","l",1,0.784983873
7,"Bloque","A",875,"l, s","l",0,1.018966198
7,"Bloque","A",625,"s","s",1,1.335016012
7,"Bloque","A",812,"s","l",0,1.568391085
7,"Bloque","A",750,"s","l",0,0.652382135
7,"Bloque","A",812,"s","l",0,2.001513958
7,"Bloque","A",1000,"l","s",0,1.900825977
7,"Bloque","A",750,"s","s",1,0.918845892
7,"Bloque","A",687,"s","s",1,1.219078064
7,"Bloque","A",1063,"l","l",1,0.917748928
7,"Bloque","A",1125,"l","l",1,0.301723003
7,"Bloque","A",938,"l","l",1,2.335769176
7,"Bloque","A",875,"l, s","l",0,1.46897006
7,"Bloque","A",625,"s","s",1,0.383901119
7,"Bloque","A",938,"l","l",1,0.350018024
7,"Bloque","A",750,"s","l",0,0.518730164
7,"Bloque","A",1125,"l","l",1,0.200644016
7,"Bloque","A",687,"s","s",1,0.31840992
7,"Bloque","A",812,"s","l",0,0.98388195
7,"Bloque","A",1063,"l","l",1,0.283830166
7,"Bloque","A",1000,"l","l",1,0.184220076
7,"Bloque","A",875,"l, s","l",0,0.552198887
7,"Bloque","A",625,"s","s",1,0.31840992
7,"Bloque","A",625,"s","s",1,0.334625006
7,"Bloque","A",938,"l","l",1,1.268591881
7,"Bloque","A",812,"s","s",1,1.502310991
7,"Bloque","A",875,"l, s","l",0,1.051045895
7,"Bloque","A",1000,"l","l",1,0.402341843
7,"Bloque","A",687,"s","s",1,0.301758051
7,"Bloque","A",750,"s","s",1,0.433753967
7,"Bloque","A",1063,"l","l",1,0.186340094
7,"Bloque","A",1125,"l","s",0,0.335469961
7,"Bloque","A",875,"l, s","l",0,0.734549046
7,"Bloque","A",625,"s","s",1,0.402847052
7,"Bloque","A",1125,"l","l",1,0.352744818
7,"Bloque","A",750,"s","s",1,0.551455975
7,"Bloque","A",938,"l","l",1,0.401876926
7,"Bloque","A",1063,"l","l",1,0.267788172
7,"Bloque","A",1000,"l","l",1,0.202733994
7,"Bloque","A",687,"s","s",1,0.518093824
7,"Bloque","A",812,"s","l",0,0.618448019
7,"Bloque","B",487,"s","l",0,1.751739979
7,"Bloque","B",412,"s","s",1,1.13477993
7,"Bloque","B",563,"l","l",1,0.685235023
7,"Bloque","B",450,"s","s",1,3.166801929
7,"Bloque","B",525,"l, s","l",0,0.651546001
7,"Bloque","B",675,"l","l",1,0.752003193
7,"Bloque","B",375,"s","s",1,0.868045807
7,"Bloque","B",600,"l","l",1,0.718108892
7,"Bloque","B",638,"l","l",1,0.63564682
7,"Bloque","B",638,"l","l",1,0.835160017
7,"Bloque","B",450,"s","l",0,1.435236216
7,"Bloque","B",375,"s","s",1,0.7689569
7,"Bloque","B",675,"l","l",1,0.868763924
7,"Bloque","B",412,"s","s",1,0.768512011
7,"Bloque","B",563,"l","l",1,2.852191925
7,"Bloque","B",525,"l, s","l",0,0.867686987
7,"Bloque","B",487,"s","l",0,0.719078064
7,"Bloque","B",600,"l","l",1,0.434596062
7,"Bloque","B",375,"s","s",1,0.616935968
7,"Bloque","B",487,"s","l",0,2.268461227
7,"Bloque","B",412,"s","s",1,0.651215076
7,"Bloque","B",450,"s","l",0,0.868667841
7,"Bloque","B",675,"l","l",1,0.385253906
7,"Bloque","B",525,"l, s","l",0,0.535551071
7,"Bloque","B",600,"l","l",1,0.502938032
7,"Bloque","B",563,"l","l",1,0.702116013
7,"Bloque","B",638,"l","l",1,0.45262599
7,"Bloque","B",675,"l","l",1,0.551704884
7,"Bloque","B",525,"l, s","l",0,0.851776838
7,"Bloque","B",563,"l","l",1,0.718791962
7,"Bloque","B",600,"l","l",1,0.535234928
7,"Bloque","B",412,"s","s",1,0.435352087
7,"Bloque","B",487,"s","l",0,2.334165812
7,"Bloque","B",375,"s","s",1,0.352719069
7,"Bloque","B",450,"s","s",1,1.168941975
7,"Bloque","B",638,"l","l",1,0.551383972
7,"Bloque","B",563,"l","l",1,0.351886988
7,"Bloque","B",487,"s","l",0,0.452005148
7,"Bloque","B",375,"s","s",1,0.451740026
7,"Bloque","B",525,"l, s","l",0,0.402521133
7,"Bloque","B",638,"l","l",1,0.418309927
7,"Bloque","B",412,"s","l",0,1.802164078
7,"Bloque","B",675,"l","l",1,0.385172129
7,"Bloque","B",600,"l","l",1,0.369014978
7,"Bloque","B",450,"s","l",0,1.151345015
7,"Bloque","B",412,"s","s",1,0.73510313
7,"Bloque","B",450,"s","l",0,0.652024031
7,"Bloque","B",487,"s","l",0,0.735301971
7,"Bloque","B",675,"l","l",1,0.301711082
7,"Bloque","B",375,"s","s",1,0.451986074
7,"Bloque","B",563,"l","l",1,0.35218811
7,"Bloque","B",600,"l","l",1,0.433530092
7,"Bloque","B",638,"l","l",1,0.752136946
7,"Bloque","B",525,"l, s","l",0,0.452277184
7,"Bloque","B",600,"l","l",1,0.35216403
7,"Bloque","B",412,"s","s",1,0.485467911
7,"Bloque","B",450,"s","s",1,1.551342964
7,"Bloque","B",525,"l, s","l",0,0.352386951
7,"Bloque","B",563,"l","l",1,0.419113874
7,"Bloque","B",487,"s","l",0,0.535279036
7,"Bloque","B",638,"l","l",1,0.400593042
7,"Bloque","B",675,"l","l",1,0.385414839
7,"Bloque","B",375,"s","s",1,0.435455084
7,"Bloque","B",525,"l, s","l",0,1.067826033
7,"Bloque","B",563,"l","l",1,1.118308067
7,"Bloque","B",487,"s","l",0,1.168631077
7,"Bloque","B",600,"l","l",1,0.91802597
7,"Bloque","B",375,"s","s",1,0.41818285
7,"Bloque","B",675,"l","l",1,0.450486898
7,"Bloque","B",412,"s","s",1,0.367829084
7,"Bloque","B",638,"l","l",1,0.484786034
7,"Bloque","B",450,"s","s",1,0.302011967
7,"Bloque","B",412,"s","s",1,0.335376978
7,"Bloque","B",563,"l","l",1,0.868751049
7,"Bloque","B",600,"l","l",1,0.451238871
7,"Bloque","B",638,"l","l",1,0.335048199
7,"Bloque","B",675,"l","l",1,0.38383007
7,"Bloque","B",450,"s","s",1,0.618816853
7,"Bloque","B",375,"s","s",1,1.5191679
7,"Bloque","B",525,"l, s","l",0,0.318226814
7,"Bloque","B",487,"s","l",0,1.152101994
7,"Bloque","B",600,"l","l",1,0.384597063
7,"Bloque","B",563,"l","l",1,0.701421022
7,"Bloque","B",525,"l, s","l",0,1.017139196
7,"Bloque","B",675,"l","l",1,0.369537115
7,"Bloque","B",450,"s","s",1,0.985114098
7,"Bloque","B",487,"s","s",1,0.902704954
7,"Bloque","B",638,"l","l",1,0.951669931
7,"Bloque","B",375,"s","s",1,0.918970108
7,"Bloque","B",412,"s","s",1,1.402148962
7,"Bloque","B",600,"l","l",1,0.885151148
7,"Bloque","B",450,"s","s",1,2.435214043
7,"Bloque","B",412,"s","s",1,0.484275103
7,"Bloque","B",675,"l","l",1,0.435083866
7,"Bloque","B",563,"l","l",1,1.702565908
7,"Bloque","B",638,"l","l",1,0.51790905
7,"Bloque","B",525,"l, s","l",0,0.600919962
7,"Bloque","B",375,"s","s",1,0.301968098
7,"Bloque","B",487,"s","l",0,0.684796095
7,"Bloque","B",638,"l","l",1,0.36798811
7,"Bloque","B",375,"s","s",1,0.401702881
7,"Bloque","B",450,"s","s",1,4.369537115
7,"Bloque","B",675,"l","l",1,0.435471773
7,"Bloque","B",563,"l","l",1,3.335718155
7,"Bloque","B",525,"l, s","l",0,0.684216022
7,"Bloque","B",487,"s","s",1,1.102131844
7,"Bloque","B",600,"l","l",1,0.385121107
7,"Bloque","B",412,"s","s",1,0.417984009
7,"Bloque","B",487,"s","l",0,1.701380014
7,"Bloque","B",375,"s","s",1,0.435232878
7,"Bloque","B",638,"l","l",1,0.451400995
7,"Bloque","B",525,"l, s","l",0,0.817780018
7,"Bloque","B",563,"l","l",1,0.684652805
7,"Bloque","B",675,"l","l",1,0.685495138
7,"Bloque","B",412,"s","s",1,1.801742077
7,"Bloque","B",450,"s","s",1,0.486474037
7,"Bloque","B",600,"l","l",1,0.26899004
7,"Bloque","B",563,"l","l",1,0.301638126
7,"Bloque","B",600,"l","l",1,0.46844697
7,"Bloque","B",487,"s","s",1,1.052093983
7,"Bloque","B",675,"l","l",1,0.419019222
7,"Bloque","B",525,"l, s","l",0,0.584733009
7,"Bloque","B",412,"s","s",1,0.652759075
7,"Bloque","B",375,"s","s",1,0.318193913
7,"Bloque","B",638,"l","l",1,0.36854887
7,"Bloque","B",450,"s","s",1,1.119058847
7,"Bloque","B",563,"l","l",1,0.552370071
7,"Bloque","B",412,"s","s",1,0.485265017
7,"Bloque","B",450,"s","s",1,0.552599907
7,"Bloque","B",525,"l, s","l",0,0.535294771
7,"Bloque","B",600,"l","l",1,0.318897963
7,"Bloque","B",638,"l","l",1,0.436338902
7,"Bloque","B",375,"s","s",1,0.450181961
7,"Bloque","B",675,"l","l",1,0.535475969
7,"Bloque","B",487,"s","l",0,2.284185886
7,"Bloque","B",675,"l","l",1,0.452080011
7,"Bloque","B",600,"l","l",1,0.549777031
7,"Bloque","B",412,"s","s",1,0.502099991
7,"Bloque","B",375,"s","s",1,0.21639204
7,"Bloque","B",450,"s","s",1,0.36785388
7,"Bloque","B",638,"l","l",1,0.385277033
7,"Bloque","B",525,"l, s","l",0,0.785550117
7,"Bloque","B",563,"l","l",1,0.551160097
7,"Bloque","B",487,"s","l",0,0.818851948
7,"Bloque","B",600,"l","l",1,0.735386848
7,"Bloque","B",563,"l","l",1,0.817644119
7,"Bloque","B",375,"s","s",1,0.353092909
7,"Bloque","B",450,"s","l",0,3.718986034
7,"Bloque","B",638,"l","l",1,0.534809113
7,"Bloque","B",487,"s","l",0,0.851571798
7,"Bloque","B",525,"l, s","l",0,0.668375015
7,"Bloque","B",412,"s","s",1,0.56850791
7,"Bloque","B",675,"l","l",1,0.251642942
7,"Bloque","B",375,"s","s",1,0.401986837
7,"Bloque","B",450,"s","s",1,0.485043049
7,"Bloque","B",600,"l","l",1,0.352022171
7,"Bloque","B",487,"s","l",0,0.418434858
7,"Bloque","B",412,"s","s",1,0.219064951
7,"Bloque","B",563,"l","l",1,0.318517923
7,"Bloque","B",525,"l, s","l",0,0.268659115
7,"Bloque","B",638,"l","l",1,0.335309029
7,"Bloque","B",675,"l","l",1,0.335412025
7,"Bloque","B",638,"l","l",1,0.451673031
7,"Bloque","B",563,"l","l",1,0.485569954
7,"Bloque","B",487,"s","s",1,1.06776309
7,"Bloque","B",600,"l","l",1,0.302840948
7,"Bloque","B",675,"l","l",1,0.535212994
7,"Bloque","B",412,"s","s",1,0.585449934
7,"Bloque","B",375,"s","s",1,0.384120226
7,"Bloque","B",450,"s","s",1,2.785591125
7,"Bloque","B",525,"l, s","l",0,0.601303101
7,"Bloque","B",600,"l","l",1,0.334997177
7,"Bloque","B",375,"s","s",1,0.31772995
7,"Bloque","B",563,"l","l",1,0.199819088
7,"Bloque","B",450,"s","s",1,0.800821066
7,"Bloque","B",675,"l","l",1,0.368957996
7,"Bloque","B",412,"s","s",1,0.36739397
7,"Bloque","B",487,"s","l",0,1.002236128
7,"Bloque","B",525,"l, s","l",0,0.435192108
7,"Bloque","B",638,"l","l",1,0.2832129
7,"Bloque","B",675,"l","l",1,1.135464907
7,"Bloque","B",525,"l, s","l",0,1.952095032
7,"Bloque","B",638,"l","l",1,0.718788147
7,"Bloque","B",600,"l","l",1,1.335444927
7,"Bloque","B",563,"l","l",1,1.418399096
7,"Bloque","B",375,"s","s",1,0.651912928
7,"Bloque","B",450,"s","s",1,0.451935053
7,"Bloque","B",487,"s","s",1,1.252033949
7,"Bloque","B",412,"s","s",1,0.766639948
7,"Bloque","B",563,"l","l",1,0.685301065
7,"Bloque","B",375,"s","s",1,0.350812912
7,"Bloque","B",412,"s","s",1,0.601928949
7,"Bloque","B",638,"l","l",1,1.618442059
7,"Bloque","B",450,"s","s",1,0.435975075
7,"Bloque","B",675,"l","l",1,0.534900188
7,"Bloque","B",487,"s","l",0,0.852233887
7,"Bloque","B",525,"l, s","l",0,0.685050964
7,"Bloque","B",600,"l","l",1,0.601406813
7,"Bloque","B",638,"l","l",1,0.301183939
7,"Bloque","B",487,"s","l",0,0.633874893
7,"Bloque","B",375,"s","s",1,0.33396697
7,"Bloque","B",450,"s","s",1,0.602488041
7,"Bloque","B",675,"l","l",1,0.518327951
7,"Bloque","B",563,"l","l",1,0.634506941
7,"Bloque","B",600,"l","l",1,1.518002987
7,"Bloque","B",525,"l, s","l",0,1.618305922
7,"Bloque","B",412,"s","s",1,0.801631927
7,"Bloque","B",412,"s","s",1,0.951699018
7,"Bloque","B",375,"s","s",1,0.785568953
7,"Bloque","B",675,"l","l",1,0.63487792
7,"Bloque","B",600,"l","l",1,0.83533287
7,"Bloque","B",487,"s","s",1,0.968699932
7,"Bloque","B",638,"l","l",1,0.76840806
7,"Bloque","B",525,"l, s","l",0,0.984899044
7,"Bloque","B",450,"s","s",1,1.036545038
7,"Bloque","B",563,"l","s",0,2.284518957
7,"Bloque","B",412,"s","s",1,1.000843048
7,"Bloque","B",638,"l","l",1,0.71883297
7,"Bloque","B",563,"l","l",1,0.819343805
7,"Bloque","B",450,"s","s",1,1.00220418
7,"Bloque","B",375,"s","s",1,0.851764202
7,"Bloque","B",487,"s","l",0,1.00170207
7,"Bloque","B",675,"l","s",0,2.568864107
7,"Bloque","B",600,"l","l",1,1.918952942
7,"Bloque","B",525,"l, s","l",0,1.652746916
7,"Bloque","B",375,"s","s",1,1.018232107
7,"Bloque","B",412,"s","s",1,1.085473061
7,"Bloque","B",525,"l, s","l",0,1.519356966
7,"Bloque","B",638,"l","l",1,0.868240118
7,"Bloque","B",563,"l","l",1,1.318075895
7,"Bloque","B",675,"l","l",1,0.901578188
7,"Bloque","B",487,"s","s",1,0.969027042
7,"Bloque","B",450,"s","s",1,1.135226011
7,"Bloque","B",600,"l","l",1,2.269206047
7,"Bloque","B",450,"s","s",1,0.801659107
7,"Bloque","B",563,"l","l",1,1.650248051
7,"Bloque","B",525,"l, s","l",0,1.319362164
7,"Bloque","B",600,"l","l",1,0.652384996
7,"Bloque","B",638,"l","l",1,1.602806091
7,"Bloque","B",487,"s","l",0,1.068877935
7,"Bloque","B",412,"s","s",1,1.135236025
7,"Bloque","B",375,"s","s",1,0.901221037
7,"Bloque","B",675,"l","l",1,1.286840916
7,"Bloque","B",487,"s","l",0,1.701739073
7,"Bloque","B",525,"l, s","l",0,1.217605829
7,"Bloque","B",600,"l","l",1,0.984926939
7,"Bloque","B",675,"l","l",1,0.985937119
7,"Bloque","B",412,"s","s",1,1.019399881
7,"Bloque","B",638,"l","l",1,1.102118015
7,"Bloque","B",563,"l","l",1,1.452143192
7,"Bloque","B",450,"s","s",1,1.135442972
7,"Bloque","B",375,"s","s",1,2.002392054
7,"Bloque","B",563,"l","l",1,2.301577806
7,"Bloque","B",375,"s","s",1,0.784412861
7,"Bloque","B",450,"s","s",1,1.169095039
7,"Bloque","B",525,"l, s","l",0,2.10183382
7,"Bloque","B",638,"l","l",1,0.968698978
7,"Bloque","B",487,"s","s",1,1.035042048
7,"Bloque","B",600,"l","l",1,1.28492403
7,"Bloque","B",675,"l","l",1,1.267869949
7,"Bloque","B",412,"s","s",1,1.201821089
7,"Bloque","B",375,"s","s",1,1.035488129
7,"Bloque","B",600,"l","l",1,1.486784935
7,"Bloque","B",412,"s","s",1,1.085440874
7,"Bloque","B",563,"l","l",1,1.168804884
7,"Bloque","B",450,"s","l",0,1.850879908
7,"Bloque","B",675,"l","l",1,1.252243996
7,"Bloque","B",638,"l","l",1,1.068388939
7,"Bloque","B",525,"l, s","l",0,1.334872007
7,"Bloque","B",487,"s","l",0,1.534736872
7,"Bloque","B",675,"l","l",1,0.802066088
7,"Bloque","B",638,"l","l",1,0.970031023
7,"Bloque","B",412,"s","s",1,0.867912054
7,"Bloque","B",525,"l, s","l",0,1.134527922
7,"Bloque","B",600,"l","l",1,1.084662914
7,"Bloque","B",375,"s","s",1,1.10205102
7,"Bloque","B",450,"s","s",1,1.76843214
7,"Bloque","B",487,"s","l",0,0.801548004
7,"Bloque","B",563,"l","l",1,1.585073948
7,"Bloque","B",675,"l","l",1,0.985621929
7,"Bloque","B",600,"l","l",1,1.834870815
7,"Bloque","B",450,"s","s",1,1.102305889
7,"Bloque","B",638,"l","l",1,0.985955
7,"Bloque","B",525,"l, s","l",0,1.66859889
7,"Bloque","B",487,"s","l",0,2.018905878
7,"Bloque","B",412,"s","s",1,0.834879875
7,"Bloque","B",563,"l","l",1,0.886054993
7,"Bloque","B",375,"s","s",1,0.835129976
7,"Bloque","B",638,"l","l",1,1.251439095
7,"Bloque","B",412,"s","s",1,2.969277143
7,"Bloque","B",450,"s","s",1,1.302277803
7,"Bloque","B",487,"s","l",0,3.551937103
7,"Bloque","B",563,"l","l",1,1.019338846
7,"Bloque","B",375,"s","s",1,1.051744938
7,"Bloque","B",525,"l, s","s",0,0.98528409
7,"Bloque","B",600,"l","l",1,0.984480858
7,"Bloque","B",675,"l","s",0,8.602076054
7,"Bloque","B",563,"l","l",1,0.984821081
7,"Bloque","B",375,"s","s",1,1.152178049
7,"Bloque","B",450,"s","s",1,2.351292849
7,"Bloque","B",600,"l","l",1,1.2529881
7,"Bloque","B",675,"l","l",1,1.734733105
7,"Bloque","B",412,"s","s",1,0.735967875
7,"Bloque","B",487,"s","l",0,1.501127005
7,"Bloque","B",525,"l, s","l",0,1.03574419
7,"Bloque","B",638,"l","l",1,1.251531124
7,"Bloque","B",675,"l","l",1,1.352123976
7,"Bloque","B",600,"l","l",1,1.519529104
7,"Bloque","B",563,"l","l",1,1.616390944
7,"Bloque","B",450,"s","s",1,0.885352135
7,"Bloque","B",487,"s","s",1,0.768921137
7,"Bloque","B",375,"s","s",1,0.752614975
7,"Bloque","B",525,"l, s","l",0,1.051666975
7,"Bloque","B",412,"s","s",1,0.768750191
7,"Bloque","B",638,"l","l",1,0.718467951
7,"Bloque","B",375,"s","s",1,0.80234313
7,"Bloque","B",638,"l","l",1,0.768779993
7,"Bloque","B",412,"s","s",1,0.885441065
7,"Bloque","B",487,"s","s",1,1.052526951
7,"Bloque","B",600,"l","l",1,0.668863058
