Folio,Escuela,Género,Edad,Ag1,Ag2,Ag3,Ag4,Ag5,Ag6,Ag7,Ag8,Ag9,Ag10,Ag11,Ag12,Ag13,Ag14,Ag15,Ag16,Ag17,Ag18,Ag19,Ag20,Ag21,Ag22,Ag23,Ag24A,Ag24B,Ag24C,Ag24D,Ag24E,Ag25,Ag26,Ag27,Ag28,Ag29,Ag30,Ag31,Ag32,Ag33,Ag34,Ag35,Ag36,Ag37,Ag38,Ag39,Ag40,Ag41,Ag42,Ag43,Ag44,Ag45,Ag46,Ag47,Ag48,Ag49,Ag50,Ag51,Ag52,Ag53,Ag54,Ag55,Ag56,AgrBer,AgrProv,AgrFuria,PrConsNegAgr,ImpConsNegAgr,ExpConsNegAgr
1165,6,1,0,1,0,0,1,0,2,0,0,0,0,0,3,3,0,0,3,3,4,0,3,3,3,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,-.69517308,-.72042376,8,3,3
1170,8,0,1,0,0,1,1,0,2,0,3,1,2,1,3,2,3,2,1,1,4,1,3,3,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,.0229072943329811,.0093125962,-.72042376,17,6,0
1171,8,1,1,3,3,0,1,0,1,1,3,2,2,3,2,1,0,0,1,3,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,3,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,3,0,.782260000705719,-.92270309,-.037932437,14,19,0
1172,8,0,1,1,1,0,1,1,3,0,3,3,3,2,3,3,3,2,2,4,2,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-.6260668635368347,-.92270309,-.72042376,23,11,0
1176,6,1,0,1,2,0,1,0,3,1,3,3,1,3,3,2,3,2,1,4,4,0,2,2,2,1,0,0,0,0,1,1,1,0,0,0,3,1,3,1,3,3,3,2,3,2,2,3,2,1,2,0,1,3,0,2,1,1,0,0,1,1,0,.360169529914856,.47635809,.30809569,21,21,14
1179,6,1,0,1,1,0,1,0,3,0,3,3,3,3,3,3,3,0,0,3,1,2,3,2,2,3,1,0,0,0,0,0,0,1,0,1,3,3,3,3,3,3,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,-.47517884,-.72042376,24,24,1
1183,6,1,1,3,4,2,1,0,3,1,3,3,1,2,3,3,3,1,1,4,4,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,3,1,0,2,1,2,2,3,3,2,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,.4094936847686768,-.096758984,.63256049,21,16,3
1185,6,1,0,0,3,0,1,0,2,1,3,2,1,3,1,1,2,2,2,4,0,0,3,2,1,1,0,0,0,0,1,1,1,4,0,1,1,2,1,2,2,2,1,3,1,2,1,2,2,0,1,1,2,2,0,1,2,1,1,0,0,0,1,.6146154403686523,.80985898,.071426168,15,13,12
1190,8,0,1,1,1,0,1,1,2,1,2,2,1,2,1,2,2,2,1,3,0,2,3,2,2,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,.174985870718956,-.47517884,-.72042376,14,9,0
1191,8,0,1,0,0,1,1,1,3,0,3,3,3,3,3,3,3,0,1,4,0,0,2,2,3,0,1,0,0,0,0,0,0,1,1,1,3,0,2,1,3,3,2,3,3,0,0,1,1,0,1,0,0,1,0,2,0,0,1,0,0,1,1,.1061193570494652,.0093125962,.41140652,24,20,4
1192,8,1,1,3,1,1,1,1,2,3,1,3,3,2,2,2,3,3,3,4,4,1,3,0,0,0,0,0,0,0,1,0,0,2,0,1,2,0,1,2,2,0,1,3,1,2,1,0,0,1,1,0,1,1,0,3,1,1,3,0,2,2,0,1.299658536911011,-.28949711,.55501032,18,12,6
1193,6,1,0,0,2,2,1,0,3,2,0,3,3,0,3,3,0,0,3,3,4,0,0,0,2,2,0,0,0,0,1,2,2,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,1,1,1,1,0,1,.6146154403686523,1.8536723,.87201536,15,16,16
1195,6,1,0,0,1,1,1,0,3,2,2,2,2,2,0,2,1,2,2,3,1,3,3,2,0,0,0,0,0,0,1,1,1,2,0,1,3,1,3,1,2,3,3,1,2,0,2,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,.1042803674936295,.72269017,.20945761,14,18,0
1196,6,1,1,1,2,1,1,1,3,3,3,3,3,3,1,3,1,1,1,3,4,3,3,3,3,0,0,0,0,0,1,0,0,0,0,0,3,1,3,1,3,3,3,2,3,0,1,1,2,0,1,0,1,1,0,1,1,0,1,0,1,1,0,.1316162347793579,-.92270309,.30809569,20,21,6
1200,6,1,0,1,3,3,1,1,2,2,2,1,1,2,1,1,1,1,2,2,4,1,2,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1,2,3,1,3,2,1,3,0,1,1,1,1,1,0,0,1,0,1,1,0,0,2,0,0,0,-.2344677299261093,.45044786,.41540945,11,17,5
1205,6,1,2,2,0,2,0,1,2,1,3,2,2,2,2,2,2,1,1,2,3,0,2,2,0,1,1,0,0,0,0,2,0,0,0,0,2,0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-.3742443025112152,.078702599,-.72042376,17,10,0
1206,6,1,1,2,2,2,1,0,2,1,3,3,2,3,0,2,3,3,3,4,4,2,1,2,2,1,0,0,0,1,1,1,0,1,0,1,3,1,3,3,3,3,0,1,3,0,0,0,0,0,0,0,0,0,0,2,3,1,2,1,2,2,1,1.269083499908447,.13605925,1.2977613,18,19,0
1207,6,0,0,0,2,3,1,1,3,0,3,3,3,3,3,3,3,2,3,4,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,2,2,0,0,0,2,0,0,0,0,2,0,3,0,1,2,0,0,0,0,.911334753036499,-.92270309,-.72042376,24,9,4
1208,6,0,0,0,1,0,1,1,3,1,2,2,2,2,2,2,2,1,1,0,0,2,2,1,2,1,1,0,0,0,0,0,0,0,1,0,3,1,2,3,2,2,2,2,2,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,-.2344677299261093,-.26885733,.54751509,17,18,4
1209,6,0,0,1,1,1,1,0,3,2,3,3,2,2,3,2,2,2,2,3,4,2,2,2,2,1,0,0,0,0,1,2,2,1,0,2,3,1,0,2,3,1,0,3,1,1,0,0,3,3,0,0,3,1,0,1,2,3,2,2,3,1,2,1.247905850410461,1.1500251,1.816393,20,13,11
1210,6,0,0,1,2,2,2,1,3,1,3,3,3,3,3,3,3,1,1,1,4,3,3,3,3,2,0,1,0,1,0,0,1,0,0,0,3,0,3,3,3,3,3,3,3,1,2,0,3,0,0,0,1,3,0,1,1,1,1,0,1,3,3,.4094936847686768,.06027035,1.2227302,24,24,8
1211,6,1,0,3,3,1,1,0,1,2,1,0,1,3,3,2,3,1,3,1,4,2,2,2,0,2,0,0,0,1,1,1,0,1,0,2,1,1,1,1,1,3,3,3,3,3,2,1,3,0,1,0,0,3,2,3,2,3,2,2,2,1,2,1.712560772895813,.13605925,1.6835135,14,16,11
1213,6,0,0,1,1,0,1,1,2,1,3,2,0,2,2,1,1,2,2,4,2,3,3,2,3,2,0,0,0,1,0,1,1,1,0,3,2,1,2,2,2,2,1,2,2,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,-1.234678745269775,.60874784,-.72042376,13,15,7
1214,6,0,0,0,1,0,1,1,3,0,2,0,1,3,0,1,3,1,2,4,2,2,2,3,1,0,0,0,0,0,1,0,0,1,0,1,1,0,2,3,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,1,0,0,.015108740888536,-.47517884,-.060695779,13,9,3
1215,6,0,0,0,2,0,0,1,3,0,3,3,3,3,2,3,3,3,2,1,4,3,3,3,3,1,0,1,0,0,0,1,0,1,0,1,3,0,0,3,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-.3742443025112152,.13605925,-.72042376,23,19,0
1216,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,.3608308136463165,-.92270309,.071426168,0,0,0
1217,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,4,2,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,-.92270309,-.72042376,0,0,0
1218,6,1,0,3,4,1,1,0,0,1,0,0,0,0,0,0,1,1,2,4,4,3,2,2,2,2,0,0,0,1,1,2,2,0,0,0,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,-.1954581886529922,1.0278628,.63256049,1,4,1
1219,6,1,0,3,2,2,1,0,2,1,2,3,2,2,2,3,3,2,3,3,4,2,1,3,1,2,0,0,0,1,1,3,3,4,1,1,3,1,3,2,3,2,2,2,1,2,1,2,3,0,2,2,1,3,0,3,2,3,2,2,2,1,2,1.712560772895813,2.3255627,1.6835135,19,18,15
1220,6,1,0,1,2,1,1,0,2,0,3,2,2,1,1,3,3,2,1,0,0,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,0,0,0,.8474248051643372,-.92270309,.20945761,17,24,0
1221,6,1,0,3,2,0,1,1,3,0,3,3,2,2,2,3,2,3,2,3,0,2,2,3,2,1,0,0,0,0,1,0,0,0,0,0,3,3,3,3,2,2,3,3,1,0,0,0,1,0,0,0,0,1,0,1,1,1,2,1,1,1,0,.6514761447906494,-.92270309,.7758041,20,20,2
1223,6,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,.5662577152252197,-.28949711,.50804299,1,0,0
1224,6,1,0,1,1,1,1,0,3,0,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,0,0,0,1,1,0,1,0,0,0,3,0,3,3,3,3,3,3,3,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,2,0,.1042803674936295,.06027035,-.065929614,24,24,1
1225,6,1,0,2,4,2,1,0,3,1,0,0,1,1,0,2,0,1,1,3,4,3,3,3,0,0,1,0,0,0,0,0,1,2,1,1,3,0,3,1,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,-.2344677299261093,.67604017,.21136737,7,17,0
1226,6,1,0,1,0,0,0,1,1,3,0,0,0,1,3,0,0,1,1,0,4,3,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,2,0,1,0,1,2,0,.0527565702795982,-.096758984,.39087209,5,1,1
1227,6,0,0,1,0,0,1,1,3,1,2,3,2,3,2,3,2,1,1,4,1,0,3,3,1,0,1,0,0,0,0,0,0,1,0,1,3,0,2,2,3,3,2,3,3,0,0,2,1,0,2,0,0,1,0,1,1,0,0,0,0,0,0,-.2344677299261093,-.47517884,-.72042376,20,21,6
1228,6,0,0,1,1,0,1,0,3,1,3,3,1,3,2,3,3,1,1,4,0,0,3,3,1,1,0,0,0,0,1,0,0,0,0,0,3,1,0,3,0,0,0,3,1,3,0,0,3,0,0,0,3,1,1,3,1,1,2,0,3,0,0,1.085761189460754,-.92270309,.11550494,21,10,10
1229,6,1,0,0,4,1,1,0,0,2,0,1,0,0,0,0,0,1,3,4,4,3,3,3,3,2,1,0,0,0,0,0,2,3,0,1,0,0,3,2,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,0,1,0,1.110401391983032,.77349097,.50915176,1,20,0
1230,6,1,0,1,1,0,0,0,3,2,0,3,1,2,3,2,2,3,3,4,4,2,2,2,0,0,0,0,0,0,1,3,0,0,0,0,1,3,3,0,1,1,1,3,1,2,3,0,3,0,2,0,0,1,0,3,3,3,2,2,1,3,0,1.99666440486908,.14685039,1.2257317,16,11,8
1231,6,1,0,2,1,1,1,0,1,1,1,2,0,0,2,2,3,2,1,3,4,1,3,,2,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,2,2,1,2,2,0,1,1,2,0,2,0,0,0,0,1,1,1,1,0,2,0,0,.4094936847686768,-.47517884,.071191259,11,12,5
1232,6,1,0,1,1,0,1,1,3,0,3,3,2,3,3,3,2,1,2,4,3,0,2,3,3,3,1,0,0,0,0,3,3,4,2,3,1,0,1,1,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,2.545332,-.72042376,22,16,0
1233,6,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,2,0,2,3,3,1,0,1,0,0,0,1,0,0,2,0,1,2,0,1,2,1,2,2,1,2,1,0,1,1,2,1,3,2,2,1,2,0,1,2,1,2,0,1,.7122273445129395,-.28949711,1.0163844,4,13,13
1234,6,1,0,1,1,1,1,0,2,1,1,2,1,2,1,3,1,2,2,3,4,2,2,2,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,2,2,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,.4094936847686768,-.92270309,.30809569,13,9,1
1235,6,1,0,2,3,1,1,0,3,0,3,3,3,3,3,2,2,2,2,4,4,2,3,2,1,1,0,0,0,0,1,1,1,1,0,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,2,0,0,0,0,2,0,0,-.3742443025112152,.60874784,.071191259,22,16,8
1236,6,1,0,1,2,2,1,1,3,0,3,3,3,3,3,3,3,3,3,4,1,0,3,3,1,2,1,0,0,0,0,0,1,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.234678745269775,.06027035,-.060695779,24,24,0
1237,6,1,0,1,1,2,1,1,2,0,3,3,2,2,2,3,3,1,1,3,4,2,3,3,0,0,1,0,0,0,0,0,0,1,0,1,3,2,2,2,3,3,2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-.6260668635368347,-.47517884,-.72042376,20,21,0
1238,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,-.92270309,-.72042376,0,0,0
1239,6,1,0,0,3,0,1,0,3,1,3,1,1,3,3,3,3,2,3,4,4,1,2,2,0,2,1,0,0,0,0,0,0,0,0,2,3,0,2,1,2,2,2,2,3,1,0,0,2,0,0,0,0,2,0,1,0,1,0,1,0,1,0,-.1954581886529922,-.92270309,.50915176,20,17,5
1241,6,0,0,0,1,3,1,0,1,2,1,1,0,0,1,1,1,2,1,3,4,1,2,2,1,1,1,0,0,0,0,1,0,2,1,1,2,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,-.1593618392944336,.58357632,-.72042376,6,14,8
1242,6,0,0,0,1,2,1,0,3,2,2,3,3,2,1,1,3,1,1,0,0,1,2,2,1,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,-.47517884,-.72042376,18,0,0
1243,6,0,1,1,1,1,1,1,3,2,3,1,0,2,0,0,2,2,1,4,4,0,3,2,2,2,0,0,0,0,1,0,0,1,0,1,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,-.47517884,-.72042376,11,24,0
1244,6,1,1,2,1,2,1,0,3,1,3,3,2,3,3,2,3,2,2,3,3,2,2,2,2,2,0,0,0,1,1,2,1,0,1,0,3,2,2,0,2,2,2,1,3,1,2,0,1,0,1,1,0,2,0,0,0,0,1,0,1,0,0,-.5373052954673767,.94033235,-.060695779,22,15,6
1245,6,1,1,1,1,2,0,1,3,2,3,3,2,3,3,3,2,1,2,3,3,2,3,2,1,1,0,0,0,1,1,0,0,0,0,0,2,2,3,3,3,3,3,3,3,0,1,2,0,2,0,1,0,2,1,1,2,1,1,0,1,2,0,.6146154403686523,-.92270309,.39087209,22,23,7
1247,6,0,0,1,1,4,1,0,3,1,2,3,3,2,2,2,3,1,1,2,4,1,1,2,2,2,1,0,0,0,0,0,0,1,3,4,2,1,2,2,2,2,2,1,2,1,1,0,2,0,0,0,1,2,0,2,1,0,0,0,1,1,0,.0229072943329811,.099989042,.30809569,20,15,6
1248,6,0,1,3,4,0,4,0,3,0,1,2,1,1,3,3,3,3,0,3,4,0,0,0,3,3,0,0,0,1,1,1,3,0,0,0,0,1,2,3,2,2,1,0,1,2,1,2,1,3,2,3,2,1,0,0,1,0,3,1,0,2,2,.1174316108226776,.91555524,1.1437801,17,11,16
1249,6,0,3,3,4,2,2,1,3,1,0,2,2,2,3,1,3,1,0,1,4,0,0,1,0,1,0,0,1,0,0,0,2,0,2,0,0,1,2,3,2,2,1,0,1,2,1,2,1,3,2,3,2,1,3,0,3,1,3,1,0,2,3,1.097033381462097,.8219707,1.2530086,16,11,16
1250,6,1,0,1,3,0,4,0,1,1,2,1,0,1,2,0,2,1,2,3,4,1,3,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,1,0,0,0,3,0,0,1,1,1,1,2,1,0,0,.4094936847686768,.47635809,.79108882,9,6,4
1251,6,1,0,2,2,1,1,1,3,2,2,3,2,2,2,2,2,2,2,1,4,2,2,2,2,1,0,0,0,0,1,1,0,2,0,1,3,1,2,2,2,2,2,2,2,0,2,1,2,0,1,0,0,2,0,2,1,2,2,1,1,1,0,1.110401391983032,.28293762,.7758041,18,17,6
1252,6,0,1,1,1,1,1,0,3,1,1,1,1,1,1,1,1,2,2,3,4,2,2,2,2,2,0,1,0,0,0,2,0,1,0,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-.5373052954673767,.32914245,-.060695779,10,16,0
1253,6,0,1,3,2,0,1,0,3,0,3,3,3,3,3,3,2,3,3,1,4,3,3,2,0,3,0,1,0,0,0,0,3,1,0,0,3,3,3,3,3,3,3,3,3,2,0,0,3,3,3,3,3,3,0,1,0,0,0,0,3,,,-.6260668635368347,.6590513,.49572521,23,24,20
1254,6,0,1,3,0,0,1,0,3,3,3,3,3,3,3,3,3,3,0,4,2,0,3,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,-1.234678745269775,-.92270309,-.060695779,24,3,2
1255,6,0,1,2,3,0,2,2,3,1,3,3,3,3,3,3,3,0,2,0,4,1,3,3,3,0,0,0,0,0,1,0,0,0,0,0,3,,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,0,2,0,0,0,0,0,0,0,-.3742443025112152,-.92270309,-.72042376,24,24,24
1258,6,0,1,1,2,2,1,1,3,1,2,3,2,3,2,3,3,2,2,3,4,1,2,3,0,1,1,0,0,0,1,1,0,2,0,2,3,1,2,3,2,3,2,3,2,3,1,2,3,2,3,2,3,3,2,2,3,1,3,0,0,0,3,1.502730846405029,.28293762,.2516757,21,20,21
1259,6,0,1,0,1,1,1,1,3,1,2,0,0,1,0,2,3,2,3,1,4,3,3,2,3,1,0,1,0,0,0,0,2,2,3,3,3,2,3,1,0,2,3,1,3,2,1,3,2,1,3,2,1,2,0,3,2,0,0,0,2,0,0,.403704971075058,1.2054094,.071191259,11,16,16
1260,6,0,1,1,1,0,1,1,3,1,3,3,3,3,3,3,3,2,1,3,3,1,2,0,2,1,0,1,0,0,0,3,3,4,2,4,2,1,3,3,3,3,3,3,3,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,.4094936847686768,2.545332,1.050879,24,23,16
1261,6,1,1,0,1,2,1,1,1,2,1,2,0,2,1,1,0,2,1,1,4,2,2,2,2,1,0,0,0,1,0,1,1,2,0,1,3,3,3,3,,3,3,3,3,2,2,2,2,0,1,1,0,0,0,1,2,1,2,1,0,2,1,.8771098852157593,.72269017,.93930244,8,21,8
1271,8,1,1,1,1,0,1,1,3,0,2,1,2,2,3,2,2,0,0,0,0,2,3,3,2,0,0,0,0,0,1,0,0,0,0,0,3,1,2,1,3,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.234678745269775,-.92270309,-.13965733,17,17,0
1272,8,0,1,0,1,2,1,0,3,0,2,1,0,0,0,3,0,2,1,4,4,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,.3789215981960297,-.92270309,-.72042376,9,11,2
1273,8,0,1,1,2,0,1,1,3,1,3,3,2,3,2,2,3,1,1,0,0,0,3,3,2,0,1,0,0,0,0,0,0,1,0,1,1,0,1,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,-.1512518376111984,-.47517884,.071426168,21,11,0
1274,8,1,1,2,0,2,1,1,3,0,3,3,3,3,3,3,3,0,1,4,0,3,3,1,0,0,1,0,0,0,1,0,0,0,0,1,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,3,0,2,3,1,2,0,0,2,0,1.269083499908447,-.92270309,-.065929614,24,24,3
1275,8,0,2,1,1,1,1,3,3,0,0,2,2,0,0,3,2,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-.6260668635368347,-.92270309,-.72042376,12,0,0
1276,8,0,1,2,1,0,1,0,0,1,2,1,1,2,1,1,2,1,1,3,4,0,3,2,3,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,2,3,3,0,0,0,2,0,0,0,0,2,0,2,0,1,2,0,0,0,0,.7122273445129395,-.92270309,-.72042376,10,12,4
1277,8,1,1,2,1,4,1,2,3,1,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,-.92270309,-.72042376,24,3,0
1278,8,1,1,0,1,0,1,1,2,1,2,3,2,2,1,3,2,2,3,4,4,0,3,2,0,,1,0,0,0,0,1,,0,0,0,1,0,1,0,3,3,3,3,3,1,0,0,2,0,0,0,0,2,0,2,1,3,2,2,0,0,1,1.251385450363159,.11302264,.88603783,17,17,5
1279,8,0,1,0,0,0,1,2,3,0,2,2,0,1,1,2,2,0,0,3,1,0,3,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,-.47517884,-.72042376,13,0,0
1280,8,1,3,2,1,2,2,0,3,2,3,3,2,2,3,3,3,2,1,3,1,0,2,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,.13605925,-.72042376,22,9,0
1281,8,0,1,1,1,1,2,1,3,0,3,3,3,3,3,3,3,0,0,4,0,0,3,2,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,3,3,2,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-.2344677299261093,-.47517884,-.72042376,24,15,0
1282,8,0,1,2,2,1,1,0,3,1,2,2,2,2,2,2,2,3,2,3,1,0,3,3,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,1,2,0,1,3,0,0,1,0,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,.6146154403686523,.32914245,-.72042376,17,7,1
1303,8,1,2,1,2,2,1,2,1,0,1,0,1,1,1,0,1,1,0,0,0,3,3,0,1,0,1,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.234678745269775,.58357632,-.72042376,6,0,0
1304,8,1,1,3,1,0,0,0,3,3,3,3,3,3,3,3,3,3,3,4,1,3,3,3,3,3,1,0,0,0,0,3,3,4,3,4,2,0,3,2,2,1,2,0,2,,2,2,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1.227182507514954,2.8337255,1.050879,24,14,18
1305,8,1,2,1,3,0,1,1,3,1,3,3,2,3,3,3,3,1,1,4,4,3,3,3,2,0,1,0,0,0,0,2,2,2,0,1,0,0,0,2,0,0,2,3,0,0,0,1,1,0,1,2,1,0,0,2,2,2,1,1,2,3,0,1.060887217521667,1.27545,1.0830474,23,7,6
1306,8,1,1,1,2,0,1,1,2,1,3,2,0,3,1,1,2,2,2,4,2,1,2,2,1,1,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,2,0,0,2,0,.4441560506820679,-.47517884,-.065929614,14,0,4
1307,8,0,1,2,0,2,2,1,0,2,0,2,0,1,1,1,1,2,1,3,2,2,2,2,2,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,3,2,3,2,0,0,0,1,0,1,2,3,3,3,3,3,3,2,1,1,2,2.447552680969238,-.47517884,1.5225492,6,10,9
1308,8,1,1,1,0,2,1,0,3,1,2,2,1,1,3,2,2,1,2,3,4,0,2,3,0,1,1,0,0,0,0,0,1,1,1,2,2,1,1,3,1,2,2,3,1,2,1,1,1,0,1,0,1,1,0,2,1,1,0,2,0,0,0,.360169529914856,.55041903,.41540945,16,15,7
1309,8,1,1,2,1,1,1,3,2,0,3,3,2,2,1,3,1,0,0,3,0,1,2,2,2,1,0,0,0,0,1,0,0,1,0,1,2,2,3,1,1,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-.587720513343811,-.47517884,-.72042376,17,14,1
1310,8,1,3,3,3,3,2,0,3,2,2,2,1,2,1,2,1,3,2,2,4,1,2,2,1,1,1,0,0,0,0,2,2,3,2,2,3,2,2,1,1,3,3,2,2,2,2,2,2,0,1,0,0,1,0,3,3,2,1,1,0,2,1,1.492126941680908,1.6879975,.93930244,14,17,8
1311,8,1,1,2,4,2,1,0,2,2,2,2,2,2,2,2,2,1,1,3,0,1,3,2,0,1,1,0,0,0,0,1,1,1,0,1,2,0,,2,2,0,0,,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,.174985870718956,.60874784,.071426168,16,8,0
1312,8,1,1,3,4,1,1,0,3,1,2,3,2,2,2,3,2,3,2,3,1,2,3,2,2,2,0,0,0,0,1,1,2,1,0,1,3,2,3,3,3,3,3,3,3,1,1,1,1,0,1,1,1,1,0,3,1,3,1,2,1,1,,1.202470421791077,.88444835,1.3115085,19,24,7
