Folio,Escuela,Género,Edad,Sex1,Sex2,Sex3,Sex4,Sex5,Sex6,Sex7,Sex8,Sex9,Sex10,Sex11,Sex12,Sex13,Sex14,Sex15,Sex16,Sex17,Sex18,Sex19,Sex20,Sex21,Sex22,Sex23,Sex24,Sex25,Sex26,Sex27,Sex28,Sex29,Sex30,Sex31,Sex32,Sex33,Sex34,Sex35,Sex36,Sex37,Sex38,Sex39,Sex40,Sex41,Sex42,Sex43,Sex44,Sex45,Sex46A,Sex46B,Sex46C,Sex46D,Sex46E,Sex47,Sex48,Sex49,Sex50,Sex51,Sex52,Sex53,Sex54,Sex55,Sex56,Sex57,Sex58,Sex59,Sex60,Sex61,Sex62,Sex63,Sex64,Sex65,Sex66,Sex67,Sex68,Sex69,Sex70,Sex71,Sex72,Sex73,Sex74,Sex75,PrConsPosSex,PrConsNegSex,ImpConsPosSex,ImpConsNegSex,ExpConsPosSex,ExpConsNegSex,SexCompromiso,SexIncid
1091,6,1,0,1,0,4,3,1,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,1,1,1,1,3,1,4,4,4,0,0,0,0,1,0,0,1,1,3,0,3,3,3,3,3,3,3,3,1,1,2,0,1,1,1,1,1,4,4,3,3,3,2,3,6,9,15,0,1,,.72537702
312,2,1,0,3,1,2,3,0,3,0,3,0,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,0,3,4,2,2,0,1,1,2,3,1,4,3,1,1,0,1,0,0,0,2,2,1,3,1,2,1,0,2,3,1,1,0,0,2,0,2,3,2,2,4,2,4,1,1,1,2,9,15,9,15,9,0,-.9060820937156677,.76872826
675,5,1,0,3,0,3,2,2,1,2,2,0,2,2,3,3,1,3,2,3,2,3,3,3,2,3,3,3,3,3,3,2,1,0,1,3,3,4,1,3,0,0,1,3,1,4,4,4,0,0,0,0,1,0,0,2,2,3,3,3,1,1,2,2,2,2,1,1,1,2,0,2,2,2,2,3,3,4,2,,1,2,5,15,8,15,5,9,-.6324992179870605,1.1109403
682,5,1,0,1,0,4,3,0,0,0,0,0,0,0,0,3,2,0,0,0,2,1,0,3,3,2,1,3,1,2,0,2,1,3,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,3,2,1,2,3,2,1,0,1,1,0,0,3,2,1,4,4,4,0,0,0,0,4,4,5,10,0,0,,-.049929429
585,5,1,0,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,2,1,2,1,3,4,2,3,0,0,0,1,1,1,1,2,0,0,1,0,0,4,3,1,2,3,2,1,3,3,3,3,3,3,3,1,0,2,0,1,1,2,2,3,3,4,1,3,1,0,0,0,9,15,0,0,1.283545017242432,.47504932
1146,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,1,0,2,2,3,1,0,3,2,0,3,0,0,0,1,1,1,,0,0,0,0,1,0,0,0,0,3,2,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,2,0,2,5,9,0,0,,-1.2970114
1053,6,1,0,1,0,4,2,0,3,0,3,0,2,0,0,0,3,0,3,0,3,0,0,3,3,3,3,3,3,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,3,3,3,3,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,3,2,9,0,9,15,8,0,,-.86504501
800,7,1,0,1,0,1,3,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,3,0,3,2,3,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,2,9,15,9,15,0,0,,-.86504501
984,6,1,0,2,0,2,1,1,2,0,3,0,0,0,0,3,1,3,3,3,1,3,3,3,0,3,1,2,1,3,3,3,2,0,2,0,3,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,3,3,3,1,3,3,3,3,3,3,1,1,0,0,0,0,4,0,0,0,0,,0,3,2,5,15,2,14,5,1,1.283545017242432,-.72071743
638,5,1,0,0,1,1,3,2,3,1,0,2,3,2,0,0,1,0,0,0,0,0,0,3,3,3,3,2,2,3,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,3,0,0,3,3,3,3,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,3,2,1,0,8,14,6,7,,-1.2970114
826,7,1,0,3,0,2,2,1,1,2,0,1,2,0,3,1,2,0,2,0,2,3,1,2,3,1,0,1,2,2,1,2,3,1,1,0,1,0,1,0,0,1,0,1,2,2,4,2,0,0,0,0,1,3,1,1,1,0,3,1,3,1,1,3,2,3,0,1,0,2,0,1,1,4,0,3,1,3,1,3,1,2,6,5,5,7,3,7,-.6484419107437134,.52798909
603,5,1,0,2,0,2,2,0,2,0,0,0,0,0,0,3,0,3,0,2,0,3,3,3,3,3,3,3,3,3,3,1,2,1,2,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,3,0,1,3,3,3,1,2,3,0,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,14,9,15,2,0,.2645316123962402,-.72071743
261,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,3,3,3,3,3,3,3,3,3,0,2,1,2,1,3,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,3,3,3,3,3,3,3,1,1,2,0,2,1,0,1,1,4,4,3,3,3,2,0,15,9,15,0,0,,-.060270384
1195,6,1,0,2,0,4,3,0,3,0,3,0,3,0,0,3,1,1,2,2,2,3,2,3,2,3,3,2,2,3,3,1,3,0,3,0,3,4,2,2,0,0,0,3,1,4,4,4,1,0,0,1,0,0,0,3,1,1,3,1,3,2,3,3,3,2,3,1,1,1,0,1,1,2,2,1,4,4,3,3,2,2,5,11,7,14,9,0,.3248748779296875,.83580166
1106,6,1,0,1,0,2,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,1,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3,0,2,3,3,3,3,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,3,2,9,15,9,15,0,0,,-.86504501
1082,6,1,0,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,0,3,3,0,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,10,2,0,.7335719466209412,-.72071743
352,3,1,0,1,0,4,2,2,0,2,0,0,0,1,1,3,0,2,0,0,0,3,1,3,0,3,0,3,0,3,3,2,0,0,1,0,0,4,2,2,0,1,0,3,1,4,4,4,0,0,0,0,1,4,0,1,1,3,3,2,3,3,3,3,3,3,3,1,1,2,0,1,1,2,1,1,4,4,1,1,1,0,0,9,0,15,0,6,,.77615505
376,3,1,0,0,0,4,3,2,1,0,2,0,3,0,0,3,1,3,1,1,3,3,3,3,2,3,2,3,3,3,3,1,1,0,1,0,3,3,2,1,0,1,1,2,1,4,4,4,0,0,0,0,1,0,0,1,1,0,3,3,3,3,0,3,3,0,3,1,1,2,1,1,1,0,1,1,4,4,2,1,3,0,5,13,7,15,6,2,,.71760738
916,7,1,0,3,,0,1,1,1,1,1,0,0,2,2,1,1,0,0,0,1,1,3,3,1,3,0,2,1,0,2,1,1,2,1,0,0,0,0,3,0,0,0,0,1,2,3,1,1,0,0,0,0,0,1,0,0,1,2,1,1,2,,1,3,1,0,0,0,2,1,1,1,0,1,3,0,2,2,1,1,1,2,5,2,10,2,6,-.8144543170928955,.52908051
925,7,1,0,1,0,2,3,1,3,1,2,2,2,1,3,1,2,1,1,1,2,2,2,1,2,2,1,1,1,2,2,2,1,1,1,2,2,3,1,2,0,1,1,2,2,3,3,3,0,1,0,0,0,2,1,2,2,1,2,1,2,2,2,2,3,1,1,1,1,2,0,1,1,0,1,2,4,4,1,1,1,1,5,7,4,8,7,8,,.60210365
268,2,1,0,1,1,2,3,0,0,1,0,0,0,0,1,3,0,3,0,3,1,3,3,3,0,3,1,3,1,3,3,2,1,1,1,1,3,3,1,2,0,0,0,1,1,4,4,4,1,1,0,1,1,0,3,2,1,2,3,2,1,3,2,2,3,2,3,1,1,1,0,1,1,0,0,2,3,3,1,3,0,0,1,15,2,15,0,2,,.78681737
304,2,1,0,3,0,3,2,0,2,0,3,0,3,0,0,2,1,3,3,0,3,0,0,1,2,2,2,0,3,0,0,1,3,1,0,0,2,4,2,2,0,0,1,3,2,3,1,4,0,1,0,0,0,3,0,3,2,1,3,0,3,2,1,2,3,1,0,0,0,2,0,2,4,3,3,4,4,1,1,3,0,2,7,5,7,3,8,0,-.8012112379074097,.86137807
182,2,1,0,0,2,0,2,0,3,3,3,2,3,0,2,1,1,0,3,1,3,2,2,2,2,1,0,1,2,3,2,1,0,2,3,2,0,0,0,3,0,1,0,3,0,1,2,3,1,0,0,0,0,0,2,3,0,2,2,3,2,3,1,3,2,1,0,0,1,1,1,0,0,0,0,0,0,2,0,2,0,2,7,6,4,9,9,7,,.30757523
371,3,1,0,1,,1,3,2,0,1,0,0,0,2,1,3,1,2,0,1,0,3,2,3,2,3,2,1,0,0,0,0,3,2,3,0,3,4,1,2,0,0,0,2,1,4,4,4,0,0,0,1,0,1,0,2,1,2,3,2,2,3,3,3,3,2,3,0,0,2,0,1,1,2,1,2,3,4,2,3,2,0,1,11,4,7,0,6,,.82675928
586,5,1,0,2,0,3,3,1,3,2,0,2,3,1,2,0,2,1,3,0,1,3,0,2,0,3,1,3,2,0,2,1,0,3,1,3,0,1,1,4,1,1,1,1,4,0,2,1,0,1,0,0,0,0,2,0,2,1,3,0,2,2,1,0,3,3,0,0,1,2,0,0,2,2,0,3,4,1,2,,,2,6,4,3,10,6,8,-.6673065423965454,.44708139
887,7,1,0,2,0,2,1,2,2,1,1,2,0,1,1,0,1,3,1,2,1,,2,,2,1,2,1,1,3,3,3,2,1,0,1,2,4,,2,1,0,1,2,3,3,2,1,0,1,0,0,0,4,0,4,3,0,2,0,1,2,1,2,1,2,3,0,0,1,1,0,2,0,1,2,3,2,2,1,1,1,3,,5,,3,7,-.4493971168994904,.55153662
1046,6,1,0,3,0,1,1,1,1,0,2,0,2,0,0,0,1,0,1,0,1,0,1,3,2,3,2,2,2,3,3,2,2,1,3,0,3,4,2,2,0,0,0,3,1,4,4,4,0,0,0,0,1,0,0,1,2,1,1,1,0,3,0,0,3,0,3,0,0,1,0,1,1,1,1,1,3,3,2,2,1,2,3,1,6,14,5,1,-.4375218749046326,.82898462
172,2,1,0,2,0,4,3,0,2,0,1,0,2,0,0,3,2,3,2,3,2,3,3,3,2,3,2,3,2,3,2,1,2,0,1,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,3,1,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,6,15,6,14,5,0,.593652606010437,-.72071743
660,5,1,0,0,1,2,0,1,2,3,2,1,0,1,2,3,2,1,0,1,2,3,2,1,0,1,2,3,2,1,0,1,2,3,2,1,0,3,1,1,0,1,0,1,1,0,1,2,0,1,0,0,0,0,1,2,4,1,2,3,2,1,0,1,2,3,2,1,0,2,0,0,4,4,4,3,3,4,2,1,0,0,4,10,4,6,4,8,,.41251647
1200,6,1,0,1,0,3,2,0,0,0,2,0,2,0,0,3,1,3,1,3,3,3,3,3,3,3,2,3,2,3,3,2,2,1,2,1,2,4,2,2,0,0,0,2,1,4,4,4,1,1,0,0,0,0,0,2,1,3,2,2,3,3,2,2,3,2,2,1,1,2,0,1,1,1,1,3,4,4,3,3,2,2,5,15,7,15,4,0,,.86945516
992,6,1,0,2,0,1,3,0,2,0,0,0,0,0,0,3,3,3,1,0,1,2,2,3,3,3,3,3,2,3,3,2,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,2,0,0,3,3,3,3,2,3,1,1,0,0,0,0,4,0,0,0,0,0,0,1,2,5,10,8,15,2,0,.7075777053833008,-.72071743
306,2,1,0,3,0,4,2,0,2,0,1,0,1,0,0,3,1,3,2,3,1,3,3,2,2,2,2,2,2,2,2,1,2,0,2,1,3,4,2,4,0,0,0,3,2,4,4,4,1,0,0,0,0,3,0,1,1,2,2,0,3,3,3,3,3,2,2,0,1,2,0,1,1,1,2,3,4,4,1,1,2,0,4,15,6,10,4,0,.3112082779407501,1.2261792
1043,6,1,0,2,0,1,1,0,3,0,0,0,0,0,0,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,1,3,0,0,0,1,1,1,1,1,4,4,4,1,1,1,0,1,0,0,1,0,0,3,3,3,3,3,3,3,3,3,1,1,2,0,0,0,4,0,0,0,0,0,0,2,2,8,15,9,15,3,0,1.283545017242432,.5824306
567,5,1,0,3,0,1,3,0,0,0,0,0,0,0,0,3,3,3,0,3,3,3,3,2,2,2,2,2,2,2,2,0,2,1,2,3,3,4,2,4,0,0,0,2,1,1,4,4,1,0,0,0,0,0,0,2,1,2,3,0,1,1,1,1,1,1,1,0,0,1,1,1,3,1,3,2,2,2,1,1,1,0,6,15,6,10,0,0,-1.087324619293213,.94083643
646,5,1,0,3,0,2,2,0,2,0,1,0,1,0,0,2,1,2,1,2,1,2,2,3,3,3,3,3,3,3,3,3,1,0,0,1,3,4,2,3,0,0,0,1,3,3,4,4,1,0,0,1,0,0,0,2,2,2,3,1,3,1,2,1,3,1,1,0,0,1,0,1,3,2,2,3,3,4,1,1,1,0,3,10,9,15,4,0,-.7863240242004395,1.0634307
1059,6,1,0,1,0,4,1,1,2,0,2,0,1,0,0,2,2,2,3,1,2,3,1,3,2,3,2,2,3,2,3,1,2,1,1,0,2,3,2,1,0,1,0,3,1,4,4,4,1,0,0,1,0,0,0,1,1,3,3,2,3,3,3,3,3,3,3,1,1,1,0,1,2,0,1,1,4,3,1,1,2,2,7,9,7,13,5,1,,.76484442
1141,6,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,2,2,2,1,2,2,2,2,2,3,2,3,1,3,3,1,1,0,1,1,3,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,,0,3,3,3,3,3,3,1,0,0,0,0,0,,,0,0,0,0,0,3,2,6,9,5,14,0,0,,-1.2703439
1162,6,1,0,1,0,2,2,0,0,0,0,0,0,0,0,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,1,3,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,3,0,1,3,3,3,3,3,3,1,1,0,0,0,0,4,0,0,0,0,0,0,0,2,7,13,9,15,0,0,,-.86504501
269,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3,2,0,1,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,10,3,5,0,0,,-1.2970114
663,5,1,0,3,0,3,2,0,3,0,3,0,3,0,0,0,0,0,3,3,0,0,0,3,2,3,3,3,2,2,3,3,2,0,2,1,3,5,2,2,0,0,0,1,1,4,4,4,0,0,1,0,0,0,0,2,1,2,2,1,3,3,3,3,3,2,2,1,1,1,0,1,3,2,4,4,3,1,2,1,2,2,3,3,7,14,9,0,.3112082779407501,1.2298423
1250,6,1,0,0,0,2,2,0,0,0,1,0,0,0,0,2,1,2,1,0,1,2,1,2,1,2,0,3,1,2,1,2,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,1,1,3,2,3,2,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,2,3,7,2,10,1,0,,-1.2970114
584,5,1,0,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,3,3,3,3,3,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,15,0,0,1.283545017242432,-.65583187
265,2,1,0,1,0,3,2,0,0,0,0,0,0,0,0,3,1,2,2,3,2,3,2,2,2,3,2,3,2,3,2,1,2,1,1,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,3,2,2,1,2,3,3,3,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,5,13,6,13,0,0,,-.86504501
1061,6,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,3,1,0,1,3,1,3,2,3,2,3,2,3,3,1,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,4,3,0,0,3,2,4,7,6,15,0,0,,-1.2970114
1163,6,1,0,1,2,1,2,1,0,2,1,3,1,0,2,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,2,1,0,3,1,0,3,1,2,1,1,0,0,0,0,0,4,0,0,1,0,0,1,0,2,5,2,0,0,2,8,,-.3841165
257,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,3,3,3,3,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1.2970114
607,5,1,0,0,1,1,3,0,0,0,0,0,0,0,0,3,0,3,0,1,0,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,3,0,0,3,0,3,3,3,3,1,1,0,0,0,0,4,0,0,4,4,0,0,0,0,0,13,9,15,0,0,,-1.2970114
683,5,1,0,3,0,4,2,0,0,1,1,1,2,2,0,0,0,0,3,0,3,0,0,2,2,2,2,2,2,2,2,0,3,1,1,2,3,5,1,3,0,0,0,3,3,3,3,1,0,1,0,0,0,0,1,3,1,2,1,1,2,3,3,1,1,2,3,0,0,2,0,1,1,0,1,2,4,3,2,3,1,1,6,0,6,10,3,4,-.0223196167498827,.60597318
256,2,1,0,2,0,1,3,0,0,0,0,0,0,0,0,2,1,2,1,1,1,2,2,2,2,0,2,1,2,0,2,0,2,1,2,1,3,4,,0,0,0,1,2,0,0,0,0,0,0,0,0,1,4,0,4,0,3,2,0,1,2,0,0,0,0,0,0,0,1,0,0,4,3,3,3,0,0,1,1,2,0,3,9,6,5,0,0,-1.839986801147461,.025289036
1054,6,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,2,3,3,2,3,3,3,3,3,3,3,3,3,3,1,1,1,2,2,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,0,3,3,3,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,3,2,6,14,9,15,0,0,,-1.2970114
684,5,1,0,3,0,3,0,0,3,0,3,0,2,0,0,0,2,2,2,0,2,0,0,3,3,3,3,3,2,3,3,2,1,0,2,0,3,4,2,2,0,1,1,3,1,4,4,4,1,1,0,0,0,0,0,3,2,1,3,0,3,3,2,3,3,1,2,0,0,2,0,2,1,2,1,1,4,3,3,1,3,2,6,2,8,15,8,0,-.0526731796562672,.82898462
670,5,1,0,3,0,2,2,1,3,0,3,0,0,0,0,2,0,0,3,0,3,0,0,3,3,3,3,3,3,3,3,1,3,1,1,0,3,4,2,3,0,0,0,3,0,4,4,4,1,1,0,0,0,1,0,2,1,0,3,2,1,3,3,2,3,2,3,1,0,2,0,1,1,3,1,2,3,2,3,3,3,1,6,2,9,15,6,1,.438277393579483,.89889926
1144,6,1,0,1,0,2,1,2,1,2,0,0,0,1,0,1,0,0,1,0,3,2,2,1,0,1,0,0,1,3,2,2,3,3,1,2,1,0,0,0,0,0,1,2,2,0,0,2,1,0,0,0,0,2,3,2,4,1,0,2,3,2,1,1,1,0,0,0,1,0,0,0,4,4,1,2,1,2,3,2,1,1,4,5,1,7,1,5,,.31440482
329,3,1,0,0,0,1,2,0,0,0,0,0,0,0,0,2,1,3,1,2,1,3,3,2,0,2,1,2,2,0,3,3,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,0,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,13,3,9,0,0,,-1.2970114
1087,6,1,0,1,0,0,3,0,3,0,1,0,1,0,0,3,0,3,0,3,3,3,3,3,3,3,1,3,1,3,3,1,3,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,3,3,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,3,2,3,15,5,15,5,0,,-.86504501
1139,6,1,0,1,0,2,2,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,0,,2,2,1,3,2,2,2,2,2,1,1,0,0,0,2,0,4,0,0,3,2,0,0,0,2,9,15,9,15,0,0,,-.86504501
978,6,1,0,2,0,2,2,3,2,0,2,3,1,2,3,1,3,1,2,3,1,2,3,1,3,2,2,1,3,0,0,3,2,1,3,2,0,5,0,2,1,0,1,1,0,4,2,4,0,1,0,0,0,1,2,1,1,1,2,3,2,1,3,0,2,3,1,0,1,2,0,0,4,3,4,2,4,2,0,3,2,2,6,10,8,4,5,11,-.511341392993927,.825872
296,2,1,0,3,0,3,2,0,2,0,2,0,3,0,0,2,0,3,1,0,2,0,0,3,3,3,3,3,3,3,3,1,1,1,2,3,3,3,2,1,0,0,0,3,2,4,3,4,0,1,0,1,0,0,0,1,1,1,2,1,2,2,3,3,2,1,1,0,0,2,0,1,1,2,2,2,3,4,1,3,2,2,3,5,9,15,7,0,-.3998076617717743,.82871127
301,2,1,0,3,0,2,2,2,2,1,2,2,2,3,1,3,2,2,2,3,2,3,1,3,2,2,2,3,2,3,1,2,2,1,2,2,2,4,1,3,0,0,1,2,3,4,4,4,0,1,0,0,0,1,0,3,3,1,3,2,2,1,2,2,2,1,1,0,1,2,0,2,2,3,2,2,3,4,3,1,2,0,6,12,6,12,6,9,-.7748029232025146,1.1777914
968,6,1,0,3,0,4,2,1,2,1,3,0,1,0,0,3,0,3,1,2,2,3,3,3,1,3,1,0,2,3,3,2,2,2,1,1,1,5,1,2,0,0,0,3,1,0,3,3,0,0,0,0,1,0,0,2,3,1,3,3,2,1,2,2,3,3,3,1,1,2,0,2,0,4,0,0,1,1,0,0,0,2,3,14,4,12,6,2,.048916470259428,.35697842
1016,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,3,2,3,2,3,3,3,3,1,2,1,2,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,3,2,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,10,7,15,0,0,,-.86504501
1104,6,1,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,3,3,0,3,0,3,0,3,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,0,3,3,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,15,0,15,0,0,,-1.2970114
1217,6,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,,-1.2970114
667,5,1,0,1,0,1,3,0,0,0,0,0,0,0,0,3,1,3,1,2,1,3,3,3,1,3,0,3,0,3,3,1,1,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,3,0,0,3,3,0,3,3,2,1,1,0,0,0,0,4,0,0,0,0,0,0,1,0,3,14,1,15,0,0,,-.86504501
1003,6,1,0,1,2,1,1,0,2,1,2,0,1,0,1,1,0,1,2,0,1,2,1,1,0,1,3,1,0,1,1,0,0,3,2,1,1,0,1,4,0,0,0,1,1,3,4,3,0,0,1,0,0,2,3,4,1,1,2,3,0,1,2,3,1,2,0,0,0,0,0,2,2,2,2,0,0,0,2,1,3,2,3,5,3,5,5,2,,.63862205
1219,6,1,0,1,0,3,2,1,3,0,2,0,2,0,1,3,1,3,1,3,1,3,3,3,1,3,1,3,1,3,3,2,1,1,1,3,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,2,2,2,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,15,3,15,7,2,,-.86504501
681,5,1,0,1,0,4,3,0,3,0,3,0,3,0,0,3,0,3,0,3,0,3,3,3,1,3,1,3,1,3,3,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,1,0,3,3,3,0,3,3,1,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,15,3,15,9,0,,-.86504501
688,5,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,0,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,15,0,0,,-.86504501
1221,6,1,0,1,0,1,3,0,0,0,0,0,0,0,0,3,2,2,2,0,1,3,3,3,3,3,3,3,3,3,3,1,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,3,3,0,3,3,3,3,3,0,3,1,1,0,1,0,0,4,0,0,0,0,0,0,2,2,5,11,9,15,0,0,,-.86504501
266,2,1,0,2,0,1,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,2,1,2,2,1,0,2,6,10,6,10,0,0,-2.399562120437622,.015926614
804,7,1,0,2,0,4,1,0,2,3,2,3,1,3,2,1,3,1,2,1,3,1,2,0,3,0,2,0,3,1,2,1,2,1,0,2,1,4,0,2,1,0,1,2,1,3,,2,0,1,0,0,0,2,4,2,1,0,2,1,2,1,2,2,1,2,3,0,0,0,1,1,4,2,3,3,2,2,1,2,3,1,8,6,8,3,5,11,-.4630117416381836,.64683068
